blueprint_id,queue_id,branch_id,lane,blueprint_name,blueprint_family,ordinal,purpose,future_artifact_hint,source_acceptance_artifact,execution_status,model_training_allowed,mt5_execution_allowed,selection_allowed,forward_decision_allowed,forbidden,claim_boundary
offense_m48_plain_density_quality_seed__feature_family_seed_card_builder,run336F_offense_m48_plain_density_quality_seed,offense_m48_plain_density_quality_seed,offense,feature_family_seed_card_builder,offense_feature,1,materialize auditable execution blueprint without training or MT5 execution,stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336H/offense_m48_plain_density_quality_seed__feature_family_seed_card_builder.csv,stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336E/protocol_acceptance_matrix.csv,materialized_blueprint_no_execution,false,false,false,false,model_training;threshold_retuning;lot_optimization;candidate_selection;Forward_Passed;runtime_authority;direct_forward_pocket_filter,research_development_only_stage336F_execution_blueprint_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
offense_m48_plain_density_quality_seed__trade_density_target_runner,run336F_offense_m48_plain_density_quality_seed,offense_m48_plain_density_quality_seed,offense,trade_density_target_runner,offense_feature,2,materialize auditable execution blueprint without training or MT5 execution,stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336H/offense_m48_plain_density_quality_seed__trade_density_target_runner.csv,stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336E/protocol_acceptance_matrix.csv,materialized_blueprint_no_execution,false,false,false,false,model_training;threshold_retuning;lot_optimization;candidate_selection;Forward_Passed;runtime_authority;direct_forward_pocket_filter,research_development_only_stage336F_execution_blueprint_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
offense_m48_plain_density_quality_seed__m48_clue_promotion_canary_runner,run336F_offense_m48_plain_density_quality_seed,offense_m48_plain_density_quality_seed,offense,m48_clue_promotion_canary_runner,negative_control,3,make the named overfit shortcut fail audibly before any positive result can be read,stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336H/offense_m48_plain_density_quality_seed__m48_clue_promotion_canary_runner.csv,stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336E/protocol_acceptance_matrix.csv,materialized_blueprint_no_execution,false,false,false,false,model_training;threshold_retuning;lot_optimization;candidate_selection;Forward_Passed;runtime_authority;direct_forward_pocket_filter,research_development_only_stage336F_execution_blueprint_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
offense_m48_plain_density_quality_seed__copy_runtime_result_canary_runner,run336F_offense_m48_plain_density_quality_seed,offense_m48_plain_density_quality_seed,offense,copy_runtime_result_canary_runner,negative_control,4,"bind Python, ONNX, MT5, report, telemetry, and row-level identity before runtime interpretation",stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336H/offense_m48_plain_density_quality_seed__copy_runtime_result_canary_runner.csv,stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336E/protocol_acceptance_matrix.csv,materialized_blueprint_no_execution,false,false,false,false,model_training;threshold_retuning;lot_optimization;candidate_selection;Forward_Passed;runtime_authority;direct_forward_pocket_filter,research_development_only_stage336F_execution_blueprint_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
offense_cost_buffer_feature_interaction_seed__interaction_family_matrix_builder,run336F_offense_cost_buffer_feature_interaction_seed,offense_cost_buffer_feature_interaction_seed,offense,interaction_family_matrix_builder,offense_feature,1,materialize auditable execution blueprint without training or MT5 execution,stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336H/offense_cost_buffer_feature_interaction_seed__interaction_family_matrix_builder.csv,stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336E/protocol_acceptance_matrix.csv,materialized_blueprint_no_execution,false,false,false,false,model_training;threshold_retuning;lot_optimization;candidate_selection;Forward_Passed;runtime_authority;direct_forward_pocket_filter,research_development_only_stage336F_execution_blueprint_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
offense_cost_buffer_feature_interaction_seed__regime_slice_runner,run336F_offense_cost_buffer_feature_interaction_seed,offense_cost_buffer_feature_interaction_seed,offense,regime_slice_runner,regime,2,"keep session, hour, month, volatility, ADX, VIX, USD, and rate slices attribution-only",stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336H/offense_cost_buffer_feature_interaction_seed__regime_slice_runner.csv,stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336E/protocol_acceptance_matrix.csv,materialized_blueprint_no_execution,false,false,false,false,model_training;threshold_retuning;lot_optimization;candidate_selection;Forward_Passed;runtime_authority;direct_forward_pocket_filter,research_development_only_stage336F_execution_blueprint_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
offense_cost_buffer_feature_interaction_seed__cost_survival_validator,run336F_offense_cost_buffer_feature_interaction_seed,offense_cost_buffer_feature_interaction_seed,offense,cost_survival_validator,cost_curve,3,"force cost stress, curve pocket, underwater stretch, and lot-normalized views before comparison",stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336H/offense_cost_buffer_feature_interaction_seed__cost_survival_validator.csv,stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336E/protocol_acceptance_matrix.csv,materialized_blueprint_no_execution,false,false,false,false,model_training;threshold_retuning;lot_optimization;candidate_selection;Forward_Passed;runtime_authority;direct_forward_pocket_filter,research_development_only_stage336F_execution_blueprint_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
offense_cost_buffer_feature_interaction_seed__after_result_feature_pick_canary_runner,run336F_offense_cost_buffer_feature_interaction_seed,offense_cost_buffer_feature_interaction_seed,offense,after_result_feature_pick_canary_runner,negative_control,4,make the named overfit shortcut fail audibly before any positive result can be read,stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336H/offense_cost_buffer_feature_interaction_seed__after_result_feature_pick_canary_runner.csv,stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336E/protocol_acceptance_matrix.csv,materialized_blueprint_no_execution,false,false,false,false,model_training;threshold_retuning;lot_optimization;candidate_selection;Forward_Passed;runtime_authority;direct_forward_pocket_filter,research_development_only_stage336F_execution_blueprint_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
runtime_parity_probe_bridge_contract__runtime_handoff_manifest_builder,run336F_runtime_parity_probe_bridge_contract,runtime_parity_probe_bridge_contract,runtime,runtime_handoff_manifest_builder,runtime_identity,1,"bind Python, ONNX, MT5, report, telemetry, and row-level identity before runtime interpretation",stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336H/runtime_parity_probe_bridge_contract__runtime_handoff_manifest_builder.csv,stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336E/protocol_acceptance_matrix.csv,materialized_blueprint_no_execution,false,false,false,false,model_training;threshold_retuning;lot_optimization;candidate_selection;Forward_Passed;runtime_authority;direct_forward_pocket_filter,research_development_only_stage336F_execution_blueprint_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
runtime_parity_probe_bridge_contract__row_level_parity_schema_builder,run336F_runtime_parity_probe_bridge_contract,runtime_parity_probe_bridge_contract,runtime,row_level_parity_schema_builder,runtime_identity,2,"bind Python, ONNX, MT5, report, telemetry, and row-level identity before runtime interpretation",stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336H/runtime_parity_probe_bridge_contract__row_level_parity_schema_builder.csv,stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336E/protocol_acceptance_matrix.csv,materialized_blueprint_no_execution,false,false,false,false,model_training;threshold_retuning;lot_optimization;candidate_selection;Forward_Passed;runtime_authority;direct_forward_pocket_filter,research_development_only_stage336F_execution_blueprint_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
runtime_parity_probe_bridge_contract__tester_telemetry_manifest_validator,run336F_runtime_parity_probe_bridge_contract,runtime_parity_probe_bridge_contract,runtime,tester_telemetry_manifest_validator,runtime_identity,3,"bind Python, ONNX, MT5, report, telemetry, and row-level identity before runtime interpretation",stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336H/runtime_parity_probe_bridge_contract__tester_telemetry_manifest_validator.csv,stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336E/protocol_acceptance_matrix.csv,materialized_blueprint_no_execution,false,false,false,false,model_training;threshold_retuning;lot_optimization;candidate_selection;Forward_Passed;runtime_authority;direct_forward_pocket_filter,research_development_only_stage336F_execution_blueprint_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
runtime_parity_probe_bridge_contract__proxy_mt5_diff_table_builder,run336F_runtime_parity_probe_bridge_contract,runtime_parity_probe_bridge_contract,runtime,proxy_mt5_diff_table_builder,proxy_mt5,4,bind proxy expected values to fresh MT5 result and difference reporting before usability,stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336H/runtime_parity_probe_bridge_contract__proxy_mt5_diff_table_builder.csv,stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336E/protocol_acceptance_matrix.csv,materialized_blueprint_no_execution,false,false,false,false,model_training;threshold_retuning;lot_optimization;candidate_selection;Forward_Passed;runtime_authority;direct_forward_pocket_filter,research_development_only_stage336F_execution_blueprint_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
cross_branch_negative_control_repair__branch_specific_canary_runner_matrix,run336F_cross_branch_negative_control_repair,cross_branch_negative_control_repair,repair,branch_specific_canary_runner_matrix,negative_control,1,make the named overfit shortcut fail audibly before any positive result can be read,stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336H/cross_branch_negative_control_repair__branch_specific_canary_runner_matrix.csv,stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336E/protocol_acceptance_matrix.csv,materialized_blueprint_no_execution,false,false,false,false,model_training;threshold_retuning;lot_optimization;candidate_selection;Forward_Passed;runtime_authority;direct_forward_pocket_filter,research_development_only_stage336F_execution_blueprint_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
cross_branch_negative_control_repair__negative_control_binding_audit,run336F_cross_branch_negative_control_repair,cross_branch_negative_control_repair,repair,negative_control_binding_audit,negative_control,2,make the named overfit shortcut fail audibly before any positive result can be read,stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336H/cross_branch_negative_control_repair__negative_control_binding_audit.csv,stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336E/protocol_acceptance_matrix.csv,materialized_blueprint_no_execution,false,false,false,false,model_training;threshold_retuning;lot_optimization;candidate_selection;Forward_Passed;runtime_authority;direct_forward_pocket_filter,research_development_only_stage336F_execution_blueprint_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
cross_branch_runtime_usability__proxy_expected_table_schema,run336F_cross_branch_runtime_usability,cross_branch_runtime_usability,runtime,proxy_expected_table_schema,proxy_mt5,1,"prevent old proxy or proxy-only evidence from entering rank, selection, or Forward decision",stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336H/cross_branch_runtime_usability__proxy_expected_table_schema.csv,stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336E/protocol_acceptance_matrix.csv,materialized_blueprint_no_execution,false,false,false,false,model_training;threshold_retuning;lot_optimization;candidate_selection;Forward_Passed;runtime_authority;direct_forward_pocket_filter,research_development_only_stage336F_execution_blueprint_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
cross_branch_runtime_usability__fresh_mt5_runtime_probe_result_schema,run336F_cross_branch_runtime_usability,cross_branch_runtime_usability,runtime,fresh_mt5_runtime_probe_result_schema,proxy_mt5,2,"bind Python, ONNX, MT5, report, telemetry, and row-level identity before runtime interpretation",stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336H/cross_branch_runtime_usability__fresh_mt5_runtime_probe_result_schema.csv,stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336E/protocol_acceptance_matrix.csv,materialized_blueprint_no_execution,false,false,false,false,model_training;threshold_retuning;lot_optimization;candidate_selection;Forward_Passed;runtime_authority;direct_forward_pocket_filter,research_development_only_stage336F_execution_blueprint_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
cross_branch_runtime_usability__difference_table_schema,run336F_cross_branch_runtime_usability,cross_branch_runtime_usability,runtime,difference_table_schema,proxy_mt5,3,materialize auditable execution blueprint without training or MT5 execution,stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336H/cross_branch_runtime_usability__difference_table_schema.csv,stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336E/protocol_acceptance_matrix.csv,materialized_blueprint_no_execution,false,false,false,false,model_training;threshold_retuning;lot_optimization;candidate_selection;Forward_Passed;runtime_authority;direct_forward_pocket_filter,research_development_only_stage336F_execution_blueprint_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
cross_branch_runtime_usability__usability_decision_template,run336F_cross_branch_runtime_usability,cross_branch_runtime_usability,runtime,usability_decision_template,proxy_mt5,4,materialize auditable execution blueprint without training or MT5 execution,stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336H/cross_branch_runtime_usability__usability_decision_template.csv,stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336E/protocol_acceptance_matrix.csv,materialized_blueprint_no_execution,false,false,false,false,model_training;threshold_retuning;lot_optimization;candidate_selection;Forward_Passed;runtime_authority;direct_forward_pocket_filter,research_development_only_stage336F_execution_blueprint_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
cross_branch_data_integrity__tier_pair_record_runner,run336F_cross_branch_data_integrity,cross_branch_data_integrity,defense,tier_pair_record_runner,tier_integrity,1,"force paired Tier A, Tier B, actual routed total, no-lookahead, threshold freeze, and lot freeze records",stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336H/cross_branch_data_integrity__tier_pair_record_runner.csv,stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336E/protocol_acceptance_matrix.csv,materialized_blueprint_no_execution,false,false,false,false,model_training;threshold_retuning;lot_optimization;candidate_selection;Forward_Passed;runtime_authority;direct_forward_pocket_filter,research_development_only_stage336F_execution_blueprint_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
cross_branch_data_integrity__future_shift_join_canary_runner,run336F_cross_branch_data_integrity,cross_branch_data_integrity,defense,future_shift_join_canary_runner,negative_control,2,make the named overfit shortcut fail audibly before any positive result can be read,stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336H/cross_branch_data_integrity__future_shift_join_canary_runner.csv,stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336E/protocol_acceptance_matrix.csv,materialized_blueprint_no_execution,false,false,false,false,model_training;threshold_retuning;lot_optimization;candidate_selection;Forward_Passed;runtime_authority;direct_forward_pocket_filter,research_development_only_stage336F_execution_blueprint_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
