ledger_row_id,stage_id,run_id,subrun_id,parent_run_id,record_view,tier_scope,kpi_scope,scoreboard_lane,status,judgment,path,primary_kpi,guardrail_kpi,external_verification_status,notes
run34A_volatility_squeeze_expansion_broad_mt5_probe_v1__mt5_routed_c02_squeeze_breakout_bb_position_tier_b_fallback_used_oos,40_feature_interaction__volatility_squeeze_expansion_scout,run34A_volatility_squeeze_expansion_broad_mt5_probe_v1,mt5_routed_c02_squeeze_breakout_bb_position_tier_b_fallback_used_oos,AUTO-CAMPAIGN-01-INDEPENDENT-ALPHA-TOPIC-SCOUT,mt5_routed_c02_squeeze_breakout_bb_position_tier_b_fallback_used_oos,Tier B,volatility_squeeze_expansion_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=85;expectancy=None;win_rate=None,route_role=fallback_used;a_used=7584;b_fallback=1062;max_dd=None;boundary=runtime_probe_only,completed,"Stage40 volatility squeeze/expansion MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run34A_volatility_squeeze_expansion_broad_mt5_probe_v1__mt5_routed_c02_squeeze_breakout_bb_position_oos,40_feature_interaction__volatility_squeeze_expansion_scout,run34A_volatility_squeeze_expansion_broad_mt5_probe_v1,mt5_routed_c02_squeeze_breakout_bb_position_oos,AUTO-CAMPAIGN-01-INDEPENDENT-ALPHA-TOPIC-SCOUT,mt5_routed_c02_squeeze_breakout_bb_position_oos,Tier A+B,volatility_squeeze_expansion_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/40_feature_interaction__volatility_squeeze_expansion_scout/02_runs/run34A_volatility_squeeze_expansion_broad_mt5_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run34A_volatility_squeeze_expansion_broad_mt5_probe_v1_routed_c02_squeeze_breakout_bb_position_oos.htm,net_profit=-100.14;profit_factor=0.9;trade_count=238;signal_count=;expectancy=-0.42;win_rate=41.18,route_role=routed_total;a_used=7584;b_fallback=1062;max_dd=291.16;boundary=runtime_probe_only,completed,"Stage40 volatility squeeze/expansion MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run34A_volatility_squeeze_expansion_broad_mt5_probe_v1__mt5_routed_c03_squeeze_release_return_expansion_tier_a_used_validation_is,40_feature_interaction__volatility_squeeze_expansion_scout,run34A_volatility_squeeze_expansion_broad_mt5_probe_v1,mt5_routed_c03_squeeze_release_return_expansion_tier_a_used_validation_is,AUTO-CAMPAIGN-01-INDEPENDENT-ALPHA-TOPIC-SCOUT,mt5_routed_c03_squeeze_release_return_expansion_tier_a_used_validation_is,Tier A,volatility_squeeze_expansion_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=283;expectancy=None;win_rate=None,route_role=primary_used;a_used=9844;b_fallback=2366;max_dd=None;boundary=runtime_probe_only,completed,"Stage40 volatility squeeze/expansion MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run34A_volatility_squeeze_expansion_broad_mt5_probe_v1__mt5_routed_c03_squeeze_release_return_expansion_tier_b_fallback_used_validation_is,40_feature_interaction__volatility_squeeze_expansion_scout,run34A_volatility_squeeze_expansion_broad_mt5_probe_v1,mt5_routed_c03_squeeze_release_return_expansion_tier_b_fallback_used_validation_is,AUTO-CAMPAIGN-01-INDEPENDENT-ALPHA-TOPIC-SCOUT,mt5_routed_c03_squeeze_release_return_expansion_tier_b_fallback_used_validation_is,Tier B,volatility_squeeze_expansion_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=59;expectancy=None;win_rate=None,route_role=fallback_used;a_used=9844;b_fallback=2366;max_dd=None;boundary=runtime_probe_only,completed,"Stage40 volatility squeeze/expansion MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run34A_volatility_squeeze_expansion_broad_mt5_probe_v1__mt5_routed_c03_squeeze_release_return_expansion_validation_is,40_feature_interaction__volatility_squeeze_expansion_scout,run34A_volatility_squeeze_expansion_broad_mt5_probe_v1,mt5_routed_c03_squeeze_release_return_expansion_validation_is,AUTO-CAMPAIGN-01-INDEPENDENT-ALPHA-TOPIC-SCOUT,mt5_routed_c03_squeeze_release_return_expansion_validation_is,Tier A+B,volatility_squeeze_expansion_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/40_feature_interaction__volatility_squeeze_expansion_scout/02_runs/run34A_volatility_squeeze_expansion_broad_mt5_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run34A_volatility_squeeze_expansion_broad_mt5_probe_v1_routed_c03_squeeze_release_return_expansion_validation_is.htm,net_profit=-18.35;profit_factor=0.97;trade_count=267;signal_count=;expectancy=-0.07;win_rate=35.21,route_role=routed_total;a_used=9844;b_fallback=2366;max_dd=157.46;boundary=runtime_probe_only,completed,"Stage40 volatility squeeze/expansion MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run34A_volatility_squeeze_expansion_broad_mt5_probe_v1__mt5_routed_c03_squeeze_release_return_expansion_tier_a_used_oos,40_feature_interaction__volatility_squeeze_expansion_scout,run34A_volatility_squeeze_expansion_broad_mt5_probe_v1,mt5_routed_c03_squeeze_release_return_expansion_tier_a_used_oos,AUTO-CAMPAIGN-01-INDEPENDENT-ALPHA-TOPIC-SCOUT,mt5_routed_c03_squeeze_release_return_expansion_tier_a_used_oos,Tier A,volatility_squeeze_expansion_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=247;expectancy=None;win_rate=None,route_role=primary_used;a_used=7584;b_fallback=1062;max_dd=None;boundary=runtime_probe_only,completed,"Stage40 volatility squeeze/expansion MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run34A_volatility_squeeze_expansion_broad_mt5_probe_v1__mt5_routed_c03_squeeze_release_return_expansion_tier_b_fallback_used_oos,40_feature_interaction__volatility_squeeze_expansion_scout,run34A_volatility_squeeze_expansion_broad_mt5_probe_v1,mt5_routed_c03_squeeze_release_return_expansion_tier_b_fallback_used_oos,AUTO-CAMPAIGN-01-INDEPENDENT-ALPHA-TOPIC-SCOUT,mt5_routed_c03_squeeze_release_return_expansion_tier_b_fallback_used_oos,Tier B,volatility_squeeze_expansion_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=29;expectancy=None;win_rate=None,route_role=fallback_used;a_used=7584;b_fallback=1062;max_dd=None;boundary=runtime_probe_only,completed,"Stage40 volatility squeeze/expansion MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run34A_volatility_squeeze_expansion_broad_mt5_probe_v1__mt5_routed_c03_squeeze_release_return_expansion_oos,40_feature_interaction__volatility_squeeze_expansion_scout,run34A_volatility_squeeze_expansion_broad_mt5_probe_v1,mt5_routed_c03_squeeze_release_return_expansion_oos,AUTO-CAMPAIGN-01-INDEPENDENT-ALPHA-TOPIC-SCOUT,mt5_routed_c03_squeeze_release_return_expansion_oos,Tier A+B,volatility_squeeze_expansion_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/40_feature_interaction__volatility_squeeze_expansion_scout/02_runs/run34A_volatility_squeeze_expansion_broad_mt5_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run34A_volatility_squeeze_expansion_broad_mt5_probe_v1_routed_c03_squeeze_release_return_expansion_oos.htm,net_profit=116.7;profit_factor=1.19;trade_count=214;signal_count=;expectancy=0.55;win_rate=39.25,route_role=routed_total;a_used=7584;b_fallback=1062;max_dd=123.83;boundary=runtime_probe_only,completed,"Stage40 volatility squeeze/expansion MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run34A_volatility_squeeze_expansion_broad_mt5_probe_v1__mt5_routed_c04_low_width_expansion_di_confirmation_tier_a_used_validation_is,40_feature_interaction__volatility_squeeze_expansion_scout,run34A_volatility_squeeze_expansion_broad_mt5_probe_v1,mt5_routed_c04_low_width_expansion_di_confirmation_tier_a_used_validation_is,AUTO-CAMPAIGN-01-INDEPENDENT-ALPHA-TOPIC-SCOUT,mt5_routed_c04_low_width_expansion_di_confirmation_tier_a_used_validation_is,Tier A,volatility_squeeze_expansion_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=444;expectancy=None;win_rate=None,route_role=primary_used;a_used=9844;b_fallback=2366;max_dd=None;boundary=runtime_probe_only,completed,"Stage40 volatility squeeze/expansion MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run34A_volatility_squeeze_expansion_broad_mt5_probe_v1__mt5_routed_c04_low_width_expansion_di_confirmation_tier_b_fallback_used_validation_is,40_feature_interaction__volatility_squeeze_expansion_scout,run34A_volatility_squeeze_expansion_broad_mt5_probe_v1,mt5_routed_c04_low_width_expansion_di_confirmation_tier_b_fallback_used_validation_is,AUTO-CAMPAIGN-01-INDEPENDENT-ALPHA-TOPIC-SCOUT,mt5_routed_c04_low_width_expansion_di_confirmation_tier_b_fallback_used_validation_is,Tier B,volatility_squeeze_expansion_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=118;expectancy=None;win_rate=None,route_role=fallback_used;a_used=9844;b_fallback=2366;max_dd=None;boundary=runtime_probe_only,completed,"Stage40 volatility squeeze/expansion MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run34A_volatility_squeeze_expansion_broad_mt5_probe_v1__mt5_routed_c04_low_width_expansion_di_confirmation_validation_is,40_feature_interaction__volatility_squeeze_expansion_scout,run34A_volatility_squeeze_expansion_broad_mt5_probe_v1,mt5_routed_c04_low_width_expansion_di_confirmation_validation_is,AUTO-CAMPAIGN-01-INDEPENDENT-ALPHA-TOPIC-SCOUT,mt5_routed_c04_low_width_expansion_di_confirmation_validation_is,Tier A+B,volatility_squeeze_expansion_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/40_feature_interaction__volatility_squeeze_expansion_scout/02_runs/run34A_volatility_squeeze_expansion_broad_mt5_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run34A_volatility_squeeze_expansion_broad_mt5_probe_v1_routed_c04_low_width_expansion_di_confirmation_validation_is.htm,net_profit=92.12;profit_factor=1.15;trade_count=197;signal_count=;expectancy=0.47;win_rate=51.78,route_role=routed_total;a_used=9844;b_fallback=2366;max_dd=147.06;boundary=runtime_probe_only,completed,"Stage40 volatility squeeze/expansion MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run34A_volatility_squeeze_expansion_broad_mt5_probe_v1__mt5_routed_c04_low_width_expansion_di_confirmation_tier_a_used_oos,40_feature_interaction__volatility_squeeze_expansion_scout,run34A_volatility_squeeze_expansion_broad_mt5_probe_v1,mt5_routed_c04_low_width_expansion_di_confirmation_tier_a_used_oos,AUTO-CAMPAIGN-01-INDEPENDENT-ALPHA-TOPIC-SCOUT,mt5_routed_c04_low_width_expansion_di_confirmation_tier_a_used_oos,Tier A,volatility_squeeze_expansion_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=270;expectancy=None;win_rate=None,route_role=primary_used;a_used=7584;b_fallback=1062;max_dd=None;boundary=runtime_probe_only,completed,"Stage40 volatility squeeze/expansion MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run34A_volatility_squeeze_expansion_broad_mt5_probe_v1__mt5_routed_c04_low_width_expansion_di_confirmation_tier_b_fallback_used_oos,40_feature_interaction__volatility_squeeze_expansion_scout,run34A_volatility_squeeze_expansion_broad_mt5_probe_v1,mt5_routed_c04_low_width_expansion_di_confirmation_tier_b_fallback_used_oos,AUTO-CAMPAIGN-01-INDEPENDENT-ALPHA-TOPIC-SCOUT,mt5_routed_c04_low_width_expansion_di_confirmation_tier_b_fallback_used_oos,Tier B,volatility_squeeze_expansion_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=56;expectancy=None;win_rate=None,route_role=fallback_used;a_used=7584;b_fallback=1062;max_dd=None;boundary=runtime_probe_only,completed,"Stage40 volatility squeeze/expansion MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run34A_volatility_squeeze_expansion_broad_mt5_probe_v1__mt5_routed_c04_low_width_expansion_di_confirmation_oos,40_feature_interaction__volatility_squeeze_expansion_scout,run34A_volatility_squeeze_expansion_broad_mt5_probe_v1,mt5_routed_c04_low_width_expansion_di_confirmation_oos,AUTO-CAMPAIGN-01-INDEPENDENT-ALPHA-TOPIC-SCOUT,mt5_routed_c04_low_width_expansion_di_confirmation_oos,Tier A+B,volatility_squeeze_expansion_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/40_feature_interaction__volatility_squeeze_expansion_scout/02_runs/run34A_volatility_squeeze_expansion_broad_mt5_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run34A_volatility_squeeze_expansion_broad_mt5_probe_v1_routed_c04_low_width_expansion_di_confirmation_oos.htm,net_profit=29.87;profit_factor=1.06;trade_count=117;signal_count=;expectancy=0.26;win_rate=48.72,route_role=routed_total;a_used=7584;b_fallback=1062;max_dd=145.55;boundary=runtime_probe_only,completed,"Stage40 volatility squeeze/expansion MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run34A_volatility_squeeze_expansion_broad_mt5_probe_v1__mt5_routed_c05_trend_expansion_ema_alignment_tier_a_used_validation_is,40_feature_interaction__volatility_squeeze_expansion_scout,run34A_volatility_squeeze_expansion_broad_mt5_probe_v1,mt5_routed_c05_trend_expansion_ema_alignment_tier_a_used_validation_is,AUTO-CAMPAIGN-01-INDEPENDENT-ALPHA-TOPIC-SCOUT,mt5_routed_c05_trend_expansion_ema_alignment_tier_a_used_validation_is,Tier A,volatility_squeeze_expansion_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=504;expectancy=None;win_rate=None,route_role=primary_used;a_used=9844;b_fallback=2366;max_dd=None;boundary=runtime_probe_only,completed,"Stage40 volatility squeeze/expansion MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run34A_volatility_squeeze_expansion_broad_mt5_probe_v1__mt5_routed_c05_trend_expansion_ema_alignment_tier_b_fallback_used_validation_is,40_feature_interaction__volatility_squeeze_expansion_scout,run34A_volatility_squeeze_expansion_broad_mt5_probe_v1,mt5_routed_c05_trend_expansion_ema_alignment_tier_b_fallback_used_validation_is,AUTO-CAMPAIGN-01-INDEPENDENT-ALPHA-TOPIC-SCOUT,mt5_routed_c05_trend_expansion_ema_alignment_tier_b_fallback_used_validation_is,Tier B,volatility_squeeze_expansion_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=74;expectancy=None;win_rate=None,route_role=fallback_used;a_used=9844;b_fallback=2366;max_dd=None;boundary=runtime_probe_only,completed,"Stage40 volatility squeeze/expansion MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
