protocol_id,branch_id,branch_name,branch_axis,dimension,proxy_expected_value,unit,proxy_source,source_binding_rows,axis_hard_failure_rate,proxy_value_status,claim_boundary
run335F_design_guarded_branch_probe_protocols_v1__cost_spread_slippage_grid_guard,run335C_b01_cost_spread_slippage_grid_guard,cost_spread_slippage_grid_guard,cost_stress,session_hour_regime,-74.01,account_currency,run334D_all_six_reconciliation_worst_slice_net,4,0.8333333333,materialized_existing_evidence_numeric_value,research_development_only_stage335J_proxy_mt5_existing_runtime_comparison_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__cost_spread_slippage_grid_guard,run335C_b01_cost_spread_slippage_grid_guard,cost_spread_slippage_grid_guard,cost_stress,long_short_attribution,100.8,account_currency_delta,run334D_attribution_buy_minus_abs_sell_net,4,0.8333333333,materialized_existing_evidence_numeric_value,research_development_only_stage335J_proxy_mt5_existing_runtime_comparison_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__curve_noncalendar_state_holdout,run335C_b02_curve_noncalendar_state_holdout,curve_noncalendar_state_holdout,curve_pocket,net_profit,100.8,account_currency,run334G_attempt_failure_memory_headline_net_profit,5,0.8333333333,materialized_existing_evidence_numeric_value,research_development_only_stage335J_proxy_mt5_existing_runtime_comparison_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__curve_noncalendar_state_holdout,run335C_b02_curve_noncalendar_state_holdout,curve_noncalendar_state_holdout,curve_pocket,profit_factor,1.2366666667,ratio,run334G_attempt_failure_memory_headline_profit_factor,5,0.8333333333,materialized_existing_evidence_numeric_value,research_development_only_stage335J_proxy_mt5_existing_runtime_comparison_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__curve_noncalendar_state_holdout,run335C_b02_curve_noncalendar_state_holdout,curve_noncalendar_state_holdout,curve_pocket,max_drawdown,113.475,account_currency,run334D_all_six_reconciliation_equity_dd_amount,5,0.8333333333,materialized_existing_evidence_numeric_value,research_development_only_stage335J_proxy_mt5_existing_runtime_comparison_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__curve_noncalendar_state_holdout,run335C_b02_curve_noncalendar_state_holdout,curve_noncalendar_state_holdout,curve_pocket,trades_per_day,7.1928666667,trades_per_day,run334D_all_six_reconciliation_trades_per_day,5,0.8333333333,materialized_existing_evidence_numeric_value,research_development_only_stage335J_proxy_mt5_existing_runtime_comparison_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__curve_noncalendar_state_holdout,run335C_b02_curve_noncalendar_state_holdout,curve_noncalendar_state_holdout,curve_pocket,expectancy,0.59,account_currency_per_trade,run334D_all_six_reconciliation_expectancy,5,0.8333333333,materialized_existing_evidence_numeric_value,research_development_only_stage335J_proxy_mt5_existing_runtime_comparison_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__curve_noncalendar_state_holdout,run335C_b02_curve_noncalendar_state_holdout,curve_noncalendar_state_holdout,curve_pocket,recovery_factor,1.1783333333,ratio,run334D_all_six_reconciliation_recovery_factor,5,0.8333333333,materialized_existing_evidence_numeric_value,research_development_only_stage335J_proxy_mt5_existing_runtime_comparison_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__curve_noncalendar_state_holdout,run335C_b02_curve_noncalendar_state_holdout,curve_noncalendar_state_holdout,curve_pocket,curve_pocket,-65.4966666667,account_currency,run334D_cost_curve_guard_worst_curve_net_mean,5,0.8333333333,materialized_existing_evidence_numeric_value,research_development_only_stage335J_proxy_mt5_existing_runtime_comparison_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__curve_noncalendar_state_holdout,run335C_b02_curve_noncalendar_state_holdout,curve_noncalendar_state_holdout,curve_pocket,underwater_stretch,0.4871820681,share,run334D_cost_curve_guard_underwater_trade_share,5,0.8333333333,materialized_existing_evidence_numeric_value,research_development_only_stage335J_proxy_mt5_existing_runtime_comparison_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__curve_noncalendar_state_holdout,run335C_b02_curve_noncalendar_state_holdout,curve_noncalendar_state_holdout,curve_pocket,lot_normalized_result,1008.0,account_currency_per_1lot_linear,run334D_cost_curve_guard_linear_1lot_normalization,5,0.8333333333,materialized_existing_evidence_numeric_value,research_development_only_stage335J_proxy_mt5_existing_runtime_comparison_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__curve_noncalendar_state_holdout,run335C_b02_curve_noncalendar_state_holdout,curve_noncalendar_state_holdout,curve_pocket,spread_slippage_stress,-348.2,account_currency_after_synthetic_cost,run334D_cost_curve_guard_cost_plus_200_net,5,0.8333333333,materialized_existing_evidence_numeric_value,research_development_only_stage335J_proxy_mt5_existing_runtime_comparison_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__curve_noncalendar_state_holdout,run335C_b02_curve_noncalendar_state_holdout,curve_noncalendar_state_holdout,curve_pocket,session_hour_regime,-74.01,account_currency,run334D_all_six_reconciliation_worst_slice_net,5,0.8333333333,materialized_existing_evidence_numeric_value,research_development_only_stage335J_proxy_mt5_existing_runtime_comparison_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__curve_noncalendar_state_holdout,run335C_b02_curve_noncalendar_state_holdout,curve_noncalendar_state_holdout,curve_pocket,long_short_attribution,100.8,account_currency_delta,run334D_attribution_buy_minus_abs_sell_net,5,0.8333333333,materialized_existing_evidence_numeric_value,research_development_only_stage335J_proxy_mt5_existing_runtime_comparison_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__direction_symmetry_no_side_drop,run335C_b03_direction_symmetry_no_side_drop,direction_symmetry_no_side_drop,direction,net_profit,100.8,account_currency,run334G_attempt_failure_memory_headline_net_profit,4,0.8333333333,materialized_existing_evidence_numeric_value,research_development_only_stage335J_proxy_mt5_existing_runtime_comparison_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__direction_symmetry_no_side_drop,run335C_b03_direction_symmetry_no_side_drop,direction_symmetry_no_side_drop,direction,profit_factor,1.2366666667,ratio,run334G_attempt_failure_memory_headline_profit_factor,4,0.8333333333,materialized_existing_evidence_numeric_value,research_development_only_stage335J_proxy_mt5_existing_runtime_comparison_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__direction_symmetry_no_side_drop,run335C_b03_direction_symmetry_no_side_drop,direction_symmetry_no_side_drop,direction,max_drawdown,113.475,account_currency,run334D_all_six_reconciliation_equity_dd_amount,4,0.8333333333,materialized_existing_evidence_numeric_value,research_development_only_stage335J_proxy_mt5_existing_runtime_comparison_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__direction_symmetry_no_side_drop,run335C_b03_direction_symmetry_no_side_drop,direction_symmetry_no_side_drop,direction,trades_per_day,7.1928666667,trades_per_day,run334D_all_six_reconciliation_trades_per_day,4,0.8333333333,materialized_existing_evidence_numeric_value,research_development_only_stage335J_proxy_mt5_existing_runtime_comparison_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__direction_symmetry_no_side_drop,run335C_b03_direction_symmetry_no_side_drop,direction_symmetry_no_side_drop,direction,expectancy,0.59,account_currency_per_trade,run334D_all_six_reconciliation_expectancy,4,0.8333333333,materialized_existing_evidence_numeric_value,research_development_only_stage335J_proxy_mt5_existing_runtime_comparison_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__direction_symmetry_no_side_drop,run335C_b03_direction_symmetry_no_side_drop,direction_symmetry_no_side_drop,direction,recovery_factor,1.1783333333,ratio,run334D_all_six_reconciliation_recovery_factor,4,0.8333333333,materialized_existing_evidence_numeric_value,research_development_only_stage335J_proxy_mt5_existing_runtime_comparison_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__direction_symmetry_no_side_drop,run335C_b03_direction_symmetry_no_side_drop,direction_symmetry_no_side_drop,direction,curve_pocket,-65.4966666667,account_currency,run334D_cost_curve_guard_worst_curve_net_mean,4,0.8333333333,materialized_existing_evidence_numeric_value,research_development_only_stage335J_proxy_mt5_existing_runtime_comparison_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__direction_symmetry_no_side_drop,run335C_b03_direction_symmetry_no_side_drop,direction_symmetry_no_side_drop,direction,underwater_stretch,0.4871820681,share,run334D_cost_curve_guard_underwater_trade_share,4,0.8333333333,materialized_existing_evidence_numeric_value,research_development_only_stage335J_proxy_mt5_existing_runtime_comparison_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__direction_symmetry_no_side_drop,run335C_b03_direction_symmetry_no_side_drop,direction_symmetry_no_side_drop,direction,lot_normalized_result,1008.0,account_currency_per_1lot_linear,run334D_cost_curve_guard_linear_1lot_normalization,4,0.8333333333,materialized_existing_evidence_numeric_value,research_development_only_stage335J_proxy_mt5_existing_runtime_comparison_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__direction_symmetry_no_side_drop,run335C_b03_direction_symmetry_no_side_drop,direction_symmetry_no_side_drop,direction,spread_slippage_stress,-348.2,account_currency_after_synthetic_cost,run334D_cost_curve_guard_cost_plus_200_net,4,0.8333333333,materialized_existing_evidence_numeric_value,research_development_only_stage335J_proxy_mt5_existing_runtime_comparison_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__direction_symmetry_no_side_drop,run335C_b03_direction_symmetry_no_side_drop,direction_symmetry_no_side_drop,direction,session_hour_regime,-74.01,account_currency,run334D_all_six_reconciliation_worst_slice_net,4,0.8333333333,materialized_existing_evidence_numeric_value,research_development_only_stage335J_proxy_mt5_existing_runtime_comparison_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__direction_symmetry_no_side_drop,run335C_b03_direction_symmetry_no_side_drop,direction_symmetry_no_side_drop,direction,long_short_attribution,100.8,account_currency_delta,run334D_attribution_buy_minus_abs_sell_net,4,0.8333333333,materialized_existing_evidence_numeric_value,research_development_only_stage335J_proxy_mt5_existing_runtime_comparison_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__drawdown_underwater_recovery_quality,run335C_b04_drawdown_underwater_recovery_quality,drawdown_underwater_recovery_quality,drawdown_shape,net_profit,100.8,account_currency,run334G_attempt_failure_memory_headline_net_profit,5,0.5,materialized_existing_evidence_numeric_value,research_development_only_stage335J_proxy_mt5_existing_runtime_comparison_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__drawdown_underwater_recovery_quality,run335C_b04_drawdown_underwater_recovery_quality,drawdown_underwater_recovery_quality,drawdown_shape,profit_factor,1.2366666667,ratio,run334G_attempt_failure_memory_headline_profit_factor,5,0.5,materialized_existing_evidence_numeric_value,research_development_only_stage335J_proxy_mt5_existing_runtime_comparison_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__drawdown_underwater_recovery_quality,run335C_b04_drawdown_underwater_recovery_quality,drawdown_underwater_recovery_quality,drawdown_shape,max_drawdown,113.475,account_currency,run334D_all_six_reconciliation_equity_dd_amount,5,0.5,materialized_existing_evidence_numeric_value,research_development_only_stage335J_proxy_mt5_existing_runtime_comparison_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__drawdown_underwater_recovery_quality,run335C_b04_drawdown_underwater_recovery_quality,drawdown_underwater_recovery_quality,drawdown_shape,trades_per_day,7.1928666667,trades_per_day,run334D_all_six_reconciliation_trades_per_day,5,0.5,materialized_existing_evidence_numeric_value,research_development_only_stage335J_proxy_mt5_existing_runtime_comparison_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__drawdown_underwater_recovery_quality,run335C_b04_drawdown_underwater_recovery_quality,drawdown_underwater_recovery_quality,drawdown_shape,expectancy,0.59,account_currency_per_trade,run334D_all_six_reconciliation_expectancy,5,0.5,materialized_existing_evidence_numeric_value,research_development_only_stage335J_proxy_mt5_existing_runtime_comparison_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__drawdown_underwater_recovery_quality,run335C_b04_drawdown_underwater_recovery_quality,drawdown_underwater_recovery_quality,drawdown_shape,recovery_factor,1.1783333333,ratio,run334D_all_six_reconciliation_recovery_factor,5,0.5,materialized_existing_evidence_numeric_value,research_development_only_stage335J_proxy_mt5_existing_runtime_comparison_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__drawdown_underwater_recovery_quality,run335C_b04_drawdown_underwater_recovery_quality,drawdown_underwater_recovery_quality,drawdown_shape,curve_pocket,-65.4966666667,account_currency,run334D_cost_curve_guard_worst_curve_net_mean,5,0.5,materialized_existing_evidence_numeric_value,research_development_only_stage335J_proxy_mt5_existing_runtime_comparison_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__drawdown_underwater_recovery_quality,run335C_b04_drawdown_underwater_recovery_quality,drawdown_underwater_recovery_quality,drawdown_shape,underwater_stretch,0.4871820681,share,run334D_cost_curve_guard_underwater_trade_share,5,0.5,materialized_existing_evidence_numeric_value,research_development_only_stage335J_proxy_mt5_existing_runtime_comparison_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__drawdown_underwater_recovery_quality,run335C_b04_drawdown_underwater_recovery_quality,drawdown_underwater_recovery_quality,drawdown_shape,lot_normalized_result,1008.0,account_currency_per_1lot_linear,run334D_cost_curve_guard_linear_1lot_normalization,5,0.5,materialized_existing_evidence_numeric_value,research_development_only_stage335J_proxy_mt5_existing_runtime_comparison_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__drawdown_underwater_recovery_quality,run335C_b04_drawdown_underwater_recovery_quality,drawdown_underwater_recovery_quality,drawdown_shape,spread_slippage_stress,-348.2,account_currency_after_synthetic_cost,run334D_cost_curve_guard_cost_plus_200_net,5,0.5,materialized_existing_evidence_numeric_value,research_development_only_stage335J_proxy_mt5_existing_runtime_comparison_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__drawdown_underwater_recovery_quality,run335C_b04_drawdown_underwater_recovery_quality,drawdown_underwater_recovery_quality,drawdown_shape,session_hour_regime,-74.01,account_currency,run334D_all_six_reconciliation_worst_slice_net,5,0.5,materialized_existing_evidence_numeric_value,research_development_only_stage335J_proxy_mt5_existing_runtime_comparison_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__drawdown_underwater_recovery_quality,run335C_b04_drawdown_underwater_recovery_quality,drawdown_underwater_recovery_quality,drawdown_shape,long_short_attribution,100.8,account_currency_delta,run334D_attribution_buy_minus_abs_sell_net,5,0.5,materialized_existing_evidence_numeric_value,research_development_only_stage335J_proxy_mt5_existing_runtime_comparison_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
