profile_id,profile_role,split,entry_signal_timestamp,exit_signal_timestamp,entry_raw_index,exit_raw_index,side,entry_price,exit_price,entry_atr,hold_bars,exit_reason,gross_log_return,net_log_return,proxy_cost_log_return,execution_boundary
f21b_sim_baseline_hold12_no_stop,repair_reference_baseline(수리 참조 비교 행),train,2022-10-03 16:50:00+00:00,2022-10-03 17:50:00+00:00,12553,12564,1,11062.1,11167.3,24.739458084106445,12,max_hold,0.009465013484270202,0.009415013484270202,5e-05,"closed_bar_signal_next_bar_open_proxy_stop_first_when_same_bar_ambiguous(종료봉 신호 다음 봉 시가 프록시, 같은 봉 동시 충돌은 손절 우선)"
f21b_sim_baseline_hold12_no_stop,repair_reference_baseline(수리 참조 비교 행),train,2022-10-03 20:05:00+00:00,2022-10-03 21:05:00+00:00,12592,12603,1,11156.05,11217.55,22.72364616394043,12,max_hold,0.005497564530866583,0.0054475645308665836,5e-05,"closed_bar_signal_next_bar_open_proxy_stop_first_when_same_bar_ambiguous(종료봉 신호 다음 봉 시가 프록시, 같은 봉 동시 충돌은 손절 우선)"
f21b_sim_baseline_hold12_no_stop,repair_reference_baseline(수리 참조 비교 행),train,2022-10-03 21:15:00+00:00,2022-10-04 16:40:00+00:00,12606,12826,1,11237.25,11513.45,18.65263557434082,221,max_hold,0.024281764568780062,0.02423176456878006,5e-05,"closed_bar_signal_next_bar_open_proxy_stop_first_when_same_bar_ambiguous(종료봉 신호 다음 봉 시가 프록시, 같은 봉 동시 충돌은 손절 우선)"
f21b_sim_baseline_hold12_no_stop,repair_reference_baseline(수리 참조 비교 행),train,2022-10-04 17:10:00+00:00,2022-10-04 18:10:00+00:00,12833,12844,1,11583.45,11595.7,23.726354598999023,12,max_hold,0.0010569845003374212,0.0010069845003374213,5e-05,"closed_bar_signal_next_bar_open_proxy_stop_first_when_same_bar_ambiguous(종료봉 신호 다음 봉 시가 프록시, 같은 봉 동시 충돌은 손절 우선)"
f21b_sim_baseline_hold12_no_stop,repair_reference_baseline(수리 참조 비교 행),train,2022-10-04 19:20:00+00:00,2022-10-04 20:20:00+00:00,12859,12870,1,11568.32,11475.2,20.220844268798828,12,max_hold,-0.008082142562475525,-0.008132142562475525,5e-05,"closed_bar_signal_next_bar_open_proxy_stop_first_when_same_bar_ambiguous(종료봉 신호 다음 봉 시가 프록시, 같은 봉 동시 충돌은 손절 우선)"
f21b_sim_baseline_hold12_no_stop,repair_reference_baseline(수리 참조 비교 행),train,2022-10-04 21:50:00+00:00,2022-10-05 16:40:00+00:00,12889,13102,1,11573.07,11434.85,21.007343292236328,214,max_hold,-0.012015137641585127,-0.012065137641585127,5e-05,"closed_bar_signal_next_bar_open_proxy_stop_first_when_same_bar_ambiguous(종료봉 신호 다음 봉 시가 프록시, 같은 봉 동시 충돌은 손절 우선)"
f21b_sim_baseline_hold12_no_stop,repair_reference_baseline(수리 참조 비교 행),train,2022-10-05 19:10:00+00:00,2022-10-05 20:10:00+00:00,13133,13144,1,11431.97,11506.22,26.88103675842285,12,max_hold,0.0064739423058135515,0.006423942305813552,5e-05,"closed_bar_signal_next_bar_open_proxy_stop_first_when_same_bar_ambiguous(종료봉 신호 다음 봉 시가 프록시, 같은 봉 동시 충돌은 손절 우선)"
f21b_sim_baseline_hold12_no_stop,repair_reference_baseline(수리 참조 비교 행),train,2022-10-05 20:15:00+00:00,2022-10-05 21:15:00+00:00,13146,13157,1,11523.97,11533.3,24.832239151000977,12,max_hold,0.000809289261844981,0.0007592892618449809,5e-05,"closed_bar_signal_next_bar_open_proxy_stop_first_when_same_bar_ambiguous(종료봉 신호 다음 봉 시가 프록시, 같은 봉 동시 충돌은 손절 우선)"
f21b_sim_baseline_hold12_no_stop,repair_reference_baseline(수리 참조 비교 행),train,2022-10-06 16:45:00+00:00,2022-10-06 17:45:00+00:00,13380,13391,1,11644.1,11520.6,25.993247985839844,12,max_hold,-0.010662876715761271,-0.010712876715761271,5e-05,"closed_bar_signal_next_bar_open_proxy_stop_first_when_same_bar_ambiguous(종료봉 신호 다음 봉 시가 프록시, 같은 봉 동시 충돌은 손절 우선)"
f21b_sim_baseline_hold12_no_stop,repair_reference_baseline(수리 참조 비교 행),train,2022-10-06 18:25:00+00:00,2022-10-06 19:25:00+00:00,13400,13411,1,11596.6,11533.35,36.9578971862793,12,max_hold,-0.005469113219602306,-0.005519113219602306,5e-05,"closed_bar_signal_next_bar_open_proxy_stop_first_when_same_bar_ambiguous(종료봉 신호 다음 봉 시가 프록시, 같은 봉 동시 충돌은 손절 우선)"
f21b_sim_baseline_hold12_no_stop,repair_reference_baseline(수리 참조 비교 행),train,2022-10-06 20:50:00+00:00,2022-10-06 21:50:00+00:00,13429,13440,1,11570.1,11485.95,24.869773864746094,12,max_hold,-0.007299634903500163,-0.0073496349035001626,5e-05,"closed_bar_signal_next_bar_open_proxy_stop_first_when_same_bar_ambiguous(종료봉 신호 다음 봉 시가 프록시, 같은 봉 동시 충돌은 손절 우선)"
f21b_sim_baseline_hold12_no_stop,repair_reference_baseline(수리 참조 비교 행),train,2022-10-10 20:50:00+00:00,2022-10-10 21:50:00+00:00,13980,13991,1,10982.95,10949.0,27.954757690429688,12,max_hold,-0.0030959424143457426,-0.0031459424143457427,5e-05,"closed_bar_signal_next_bar_open_proxy_stop_first_when_same_bar_ambiguous(종료봉 신호 다음 봉 시가 프록시, 같은 봉 동시 충돌은 손절 우선)"
f21b_sim_baseline_hold12_no_stop,repair_reference_baseline(수리 참조 비교 행),train,2022-10-11 18:05:00+00:00,2022-10-11 19:05:00+00:00,14223,14234,1,10863.5,10874.25,31.951793670654297,12,max_hold,0.0009890628861182194,0.0009390628861182193,5e-05,"closed_bar_signal_next_bar_open_proxy_stop_first_when_same_bar_ambiguous(종료봉 신호 다음 봉 시가 프록시, 같은 봉 동시 충돌은 손절 우선)"
f21b_sim_baseline_hold12_no_stop,repair_reference_baseline(수리 참조 비교 행),train,2022-10-11 19:20:00+00:00,2022-10-11 20:20:00+00:00,14238,14249,1,10921.0,10931.3,31.57394027709961,12,max_hold,0.0009426926010327463,0.0008926926010327463,5e-05,"closed_bar_signal_next_bar_open_proxy_stop_first_when_same_bar_ambiguous(종료봉 신호 다음 봉 시가 프록시, 같은 봉 동시 충돌은 손절 우선)"
f21b_sim_baseline_hold12_no_stop,repair_reference_baseline(수리 참조 비교 행),train,2022-10-12 18:55:00+00:00,2022-10-12 19:55:00+00:00,14509,14520,1,10864.87,10828.0,27.840660095214844,12,max_hold,-0.0033992768594455214,-0.0034492768594455215,5e-05,"closed_bar_signal_next_bar_open_proxy_stop_first_when_same_bar_ambiguous(종료봉 신호 다음 봉 시가 프록시, 같은 봉 동시 충돌은 손절 우선)"
f21b_sim_baseline_hold12_no_stop,repair_reference_baseline(수리 참조 비교 행),train,2022-10-12 21:15:00+00:00,2022-10-13 16:40:00+00:00,14537,14757,1,10851.95,10468.3,25.633005142211914,221,max_hold,-0.03599314431360945,-0.03604314431360945,5e-05,"closed_bar_signal_next_bar_open_proxy_stop_first_when_same_bar_ambiguous(종료봉 신호 다음 봉 시가 프록시, 같은 봉 동시 충돌은 손절 우선)"
f21b_sim_baseline_hold12_no_stop,repair_reference_baseline(수리 참조 비교 행),train,2022-10-13 18:10:00+00:00,2022-10-13 19:10:00+00:00,14776,14787,1,10724.05,10949.05,48.07395553588867,12,max_hold,0.020763811705718282,0.02071381170571828,5e-05,"closed_bar_signal_next_bar_open_proxy_stop_first_when_same_bar_ambiguous(종료봉 신호 다음 봉 시가 프록시, 같은 봉 동시 충돌은 손절 우선)"
f21b_sim_baseline_hold12_no_stop,repair_reference_baseline(수리 참조 비교 행),train,2022-10-13 19:45:00+00:00,2022-10-13 20:45:00+00:00,14795,14806,1,10925.55,11018.05,53.24916076660156,12,max_hold,0.0084307541050066,0.0083807541050066,5e-05,"closed_bar_signal_next_bar_open_proxy_stop_first_when_same_bar_ambiguous(종료봉 신호 다음 봉 시가 프록시, 같은 봉 동시 충돌은 손절 우선)"
f21b_sim_baseline_hold12_no_stop,repair_reference_baseline(수리 참조 비교 행),train,2022-10-14 16:40:00+00:00,2022-10-14 17:40:00+00:00,15034,15045,1,11143.05,10865.3,38.38392639160156,12,max_hold,-0.025241760252740164,-0.025291760252740166,5e-05,"closed_bar_signal_next_bar_open_proxy_stop_first_when_same_bar_ambiguous(종료봉 신호 다음 봉 시가 프록시, 같은 봉 동시 충돌은 손절 우선)"
f21b_sim_baseline_hold12_no_stop,repair_reference_baseline(수리 참조 비교 행),train,2022-10-17 16:40:00+00:00,2022-10-17 17:40:00+00:00,15309,15320,1,11035.8,11057.05,22.262081146240234,12,max_hold,0.0019236998896197122,0.0018736998896197123,5e-05,"closed_bar_signal_next_bar_open_proxy_stop_first_when_same_bar_ambiguous(종료봉 신호 다음 봉 시가 프록시, 같은 봉 동시 충돌은 손절 우선)"
f21b_sim_baseline_hold12_no_stop,repair_reference_baseline(수리 참조 비교 행),train,2022-10-17 17:45:00+00:00,2022-10-17 18:45:00+00:00,15322,15333,1,11053.05,11061.05,27.928361892700195,12,max_hold,0.0007235203195232742,0.0006735203195232742,5e-05,"closed_bar_signal_next_bar_open_proxy_stop_first_when_same_bar_ambiguous(종료봉 신호 다음 봉 시가 프록시, 같은 봉 동시 충돌은 손절 우선)"
f21b_sim_baseline_hold12_no_stop,repair_reference_baseline(수리 참조 비교 행),train,2022-10-17 19:35:00+00:00,2022-10-17 20:35:00+00:00,15344,15355,1,11073.05,11064.17,24.98472785949707,12,max_hold,-0.0008022688012570001,-0.0008522688012570001,5e-05,"closed_bar_signal_next_bar_open_proxy_stop_first_when_same_bar_ambiguous(종료봉 신호 다음 봉 시가 프록시, 같은 봉 동시 충돌은 손절 우선)"
f21b_sim_baseline_hold12_no_stop,repair_reference_baseline(수리 참조 비교 행),train,2022-10-19 17:15:00+00:00,2022-10-19 18:15:00+00:00,15868,15879,1,11162.0,11167.05,36.57328414916992,12,max_hold,0.0004523255656749825,0.0004023255656749825,5e-05,"closed_bar_signal_next_bar_open_proxy_stop_first_when_same_bar_ambiguous(종료봉 신호 다음 봉 시가 프록시, 같은 봉 동시 충돌은 손절 우선)"
f21b_sim_baseline_hold12_no_stop,repair_reference_baseline(수리 참조 비교 행),train,2022-10-20 16:45:00+00:00,2022-10-20 17:45:00+00:00,16138,16149,1,11123.5,11242.85,31.55657958984375,12,max_hold,0.010672383542777553,0.010622383542777553,5e-05,"closed_bar_signal_next_bar_open_proxy_stop_first_when_same_bar_ambiguous(종료봉 신호 다음 봉 시가 프록시, 같은 봉 동시 충돌은 손절 우선)"
f21b_sim_baseline_hold12_no_stop,repair_reference_baseline(수리 참조 비교 행),train,2022-10-20 18:00:00+00:00,2022-10-20 19:00:00+00:00,16153,16164,1,11277.35,11229.85,33.24116134643555,12,max_hold,-0.004220877809848034,-0.004270877809848033,5e-05,"closed_bar_signal_next_bar_open_proxy_stop_first_when_same_bar_ambiguous(종료봉 신호 다음 봉 시가 프록시, 같은 봉 동시 충돌은 손절 우선)"
