stage_id,run_id,parent_run_id,run_date,status,judgment,decision,next_run_id,primary_artifact,report_path,gate_passes,gate_total,claim_boundary,view,tier,metric_scope,candidate_model_id,net_profit,profit_factor,drawdown,recovery_factor,trade_count,result_status,sample_rows,feature_count,matched_rows,expectancy,attempt_count
338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair,run338D_review_runtime_trade_lifecycle_proxy_positive_mt5_negative_repair_inputs_without_db_v1,run338C_materialize_runtime_trade_lifecycle_proxy_positive_mt5_negative_repair_inputs_without_db_v1,2026-06-01,completed_stage338D_input_review_group_safe_split_repair_queue_no_training_no_selection,input_review_passed_group_safe_split_repair_written_training_queue_opened_no_selection,stage338D_open_run338E_group_safe_trade_lifecycle_training,run338E_train_runtime_trade_lifecycle_repair_models_group_safe_without_db_v1,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/02_runs/run338D/final_decision.json,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/03_reviews/run338D_runtime_trade_lifecycle_input_review.md,11,11,research_development_input_review_and_split_repair_only_no_model_training_no_threshold_tuning_no_lot_optimization_no_candidate_selection_no_mt5_execution_no_forward_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,Tier B separate(Tier B 분리),Tier B,missing_required,,,,,,,missing_required,,,,,
338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair,run338D_review_runtime_trade_lifecycle_proxy_positive_mt5_negative_repair_inputs_without_db_v1,run338C_materialize_runtime_trade_lifecycle_proxy_positive_mt5_negative_repair_inputs_without_db_v1,2026-06-01,completed_stage338D_input_review_group_safe_split_repair_queue_no_training_no_selection,input_review_passed_group_safe_split_repair_written_training_queue_opened_no_selection,stage338D_open_run338E_group_safe_trade_lifecycle_training,run338E_train_runtime_trade_lifecycle_repair_models_group_safe_without_db_v1,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/02_runs/run338D/final_decision.json,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/03_reviews/run338D_runtime_trade_lifecycle_input_review.md,11,11,research_development_input_review_and_split_repair_only_no_model_training_no_threshold_tuning_no_lot_optimization_no_candidate_selection_no_mt5_execution_no_forward_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,Tier A+B combined(Tier A+B 합산),Tier A+B,same_as_tier_a_until_tier_b_available,,,,,,,same_as_tier_a_until_tier_b_available,87666.0,,,,
338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair,run338E_train_runtime_trade_lifecycle_repair_models_group_safe_without_db_v1,run338D_review_runtime_trade_lifecycle_proxy_positive_mt5_negative_repair_inputs_without_db_v1,2026-06-01,completed_stage338E_group_safe_trade_lifecycle_training_proxy_onnx_no_selection,onnx_models_trained_proxy_scored_review_required_no_mt5_no_selection,stage338E_open_run338F_proxy_score_review_for_mt5_probe_routing,run338F_review_group_safe_onnx_proxy_scores_for_mt5_probe_without_db_v1,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/02_runs/run338E/final_decision.json,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/03_reviews/run338E_group_safe_trade_lifecycle_training_proxy.md,10,10,research_development_training_and_proxy_evaluation_only_no_candidate_selection_no_threshold_promotion_no_lot_optimization_no_mt5_execution_no_forward_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,Tier A separate(Tier A 분리),Tier A,proxy_training,,0.2140180738,1.39846904,,,249.0,onnx_models_trained_proxy_scored_review_required_no_mt5_no_selection,87666.0,53.0,,,
338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair,run338E_train_runtime_trade_lifecycle_repair_models_group_safe_without_db_v1,run338D_review_runtime_trade_lifecycle_proxy_positive_mt5_negative_repair_inputs_without_db_v1,2026-06-01,completed_stage338E_group_safe_trade_lifecycle_training_proxy_onnx_no_selection,onnx_models_trained_proxy_scored_review_required_no_mt5_no_selection,stage338E_open_run338F_proxy_score_review_for_mt5_probe_routing,run338F_review_group_safe_onnx_proxy_scores_for_mt5_probe_without_db_v1,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/02_runs/run338E/final_decision.json,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/03_reviews/run338E_group_safe_trade_lifecycle_training_proxy.md,10,10,research_development_training_and_proxy_evaluation_only_no_candidate_selection_no_threshold_promotion_no_lot_optimization_no_mt5_execution_no_forward_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,Tier B separate(Tier B 분리),Tier B,missing_required,,,,,,,missing_required,,,,,
338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair,run338E_train_runtime_trade_lifecycle_repair_models_group_safe_without_db_v1,run338D_review_runtime_trade_lifecycle_proxy_positive_mt5_negative_repair_inputs_without_db_v1,2026-06-01,completed_stage338E_group_safe_trade_lifecycle_training_proxy_onnx_no_selection,onnx_models_trained_proxy_scored_review_required_no_mt5_no_selection,stage338E_open_run338F_proxy_score_review_for_mt5_probe_routing,run338F_review_group_safe_onnx_proxy_scores_for_mt5_probe_without_db_v1,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/02_runs/run338E/final_decision.json,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/03_reviews/run338E_group_safe_trade_lifecycle_training_proxy.md,10,10,research_development_training_and_proxy_evaluation_only_no_candidate_selection_no_threshold_promotion_no_lot_optimization_no_mt5_execution_no_forward_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,Tier A+B combined(Tier A+B 합산),Tier A+B,same_as_tier_a_until_tier_b_available,,,,,,,same_as_tier_a_until_tier_b_available,87666.0,,,,
338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair,run338F_review_group_safe_onnx_proxy_scores_for_mt5_probe_without_db_v1,run338E_train_runtime_trade_lifecycle_repair_models_group_safe_without_db_v1,2026-06-01,completed_stage338F_proxy_review_runtime_collapse_required_no_mt5_no_selection,proxy_positive_after_runtime_timestamp_collapse_mt5_probe_package_required_no_selection,stage338F_open_run338G_runtime_collapsed_mt5_probe_package,run338G_materialize_runtime_collapsed_onnx_mt5_probe_package_without_db_v1,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/02_runs/run338F/final_decision.json,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/03_reviews/run338F_proxy_review_runtime_collapse.md,7,7,research_development_proxy_review_and_runtime_shape_control_only_no_candidate_selection_no_mt5_execution_no_forward_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,Tier A separate(Tier A 분리),Tier A,runtime_collapsed_proxy_review,,0.0713393579,1.39846904,,,83.0,proxy_positive_after_runtime_timestamp_collapse_mt5_probe_package_required_no_selection,5827.0,,,,
338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair,run338F_review_group_safe_onnx_proxy_scores_for_mt5_probe_without_db_v1,run338E_train_runtime_trade_lifecycle_repair_models_group_safe_without_db_v1,2026-06-01,completed_stage338F_proxy_review_runtime_collapse_required_no_mt5_no_selection,proxy_positive_after_runtime_timestamp_collapse_mt5_probe_package_required_no_selection,stage338F_open_run338G_runtime_collapsed_mt5_probe_package,run338G_materialize_runtime_collapsed_onnx_mt5_probe_package_without_db_v1,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/02_runs/run338F/final_decision.json,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/03_reviews/run338F_proxy_review_runtime_collapse.md,7,7,research_development_proxy_review_and_runtime_shape_control_only_no_candidate_selection_no_mt5_execution_no_forward_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,Tier B separate(Tier B 분리),Tier B,missing_required,,,,,,,missing_required,,,,,
338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair,run338F_review_group_safe_onnx_proxy_scores_for_mt5_probe_without_db_v1,run338E_train_runtime_trade_lifecycle_repair_models_group_safe_without_db_v1,2026-06-01,completed_stage338F_proxy_review_runtime_collapse_required_no_mt5_no_selection,proxy_positive_after_runtime_timestamp_collapse_mt5_probe_package_required_no_selection,stage338F_open_run338G_runtime_collapsed_mt5_probe_package,run338G_materialize_runtime_collapsed_onnx_mt5_probe_package_without_db_v1,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/02_runs/run338F/final_decision.json,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/03_reviews/run338F_proxy_review_runtime_collapse.md,7,7,research_development_proxy_review_and_runtime_shape_control_only_no_candidate_selection_no_mt5_execution_no_forward_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,Tier A+B combined(Tier A+B 합산),Tier A+B,same_as_tier_a_until_tier_b_available,,,,,,,same_as_tier_a_until_tier_b_available,5827.0,,,,
338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair,run338G_materialize_runtime_collapsed_onnx_mt5_probe_package_without_db_v1,run338F_review_group_safe_onnx_proxy_scores_for_mt5_probe_without_db_v1,2026-06-01,completed_stage338G_runtime_collapsed_onnx_mt5_probe_package_materialized_no_mt5_execution,mt5_runtime_probe_package_ready_proxy_mt5_comparison_required_no_selection,stage338G_open_run338H_execute_runtime_collapsed_onnx_mt5_probe,run338H_execute_runtime_collapsed_onnx_mt5_probe_without_db_v1,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/02_runs/run338G/final_decision.json,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/03_reviews/run338G_runtime_collapsed_mt5_probe_package.md,10,10,research_development_runtime_probe_package_only_no_mt5_execution_no_candidate_selection_no_forward_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,Tier A separate(Tier A 분리),Tier A,runtime_probe_package,,,,,,,mt5_runtime_probe_package_ready_proxy_mt5_comparison_required_no_selection,5827.0,53.0,,,
338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair,run338G_materialize_runtime_collapsed_onnx_mt5_probe_package_without_db_v1,run338F_review_group_safe_onnx_proxy_scores_for_mt5_probe_without_db_v1,2026-06-01,completed_stage338G_runtime_collapsed_onnx_mt5_probe_package_materialized_no_mt5_execution,mt5_runtime_probe_package_ready_proxy_mt5_comparison_required_no_selection,stage338G_open_run338H_execute_runtime_collapsed_onnx_mt5_probe,run338H_execute_runtime_collapsed_onnx_mt5_probe_without_db_v1,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/02_runs/run338G/final_decision.json,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/03_reviews/run338G_runtime_collapsed_mt5_probe_package.md,10,10,research_development_runtime_probe_package_only_no_mt5_execution_no_candidate_selection_no_forward_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,Tier B separate(Tier B 분리),Tier B,missing_required,,,,,,,missing_required,,,,,
338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair,run338G_materialize_runtime_collapsed_onnx_mt5_probe_package_without_db_v1,run338F_review_group_safe_onnx_proxy_scores_for_mt5_probe_without_db_v1,2026-06-01,completed_stage338G_runtime_collapsed_onnx_mt5_probe_package_materialized_no_mt5_execution,mt5_runtime_probe_package_ready_proxy_mt5_comparison_required_no_selection,stage338G_open_run338H_execute_runtime_collapsed_onnx_mt5_probe,run338H_execute_runtime_collapsed_onnx_mt5_probe_without_db_v1,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/02_runs/run338G/final_decision.json,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/03_reviews/run338G_runtime_collapsed_mt5_probe_package.md,10,10,research_development_runtime_probe_package_only_no_mt5_execution_no_candidate_selection_no_forward_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,Tier A+B combined(Tier A+B 합산),Tier A+B,same_as_tier_a_until_tier_b_available,,,,,,,same_as_tier_a_until_tier_b_available,5827.0,,,,
338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair,run338H_execute_runtime_collapsed_onnx_mt5_probe_without_db_v1,run338G_materialize_runtime_collapsed_onnx_mt5_probe_package_without_db_v1,2026-06-01,completed_stage338H_runtime_collapsed_onnx_mt5_probe_executed_review_required_no_selection,mt5_runtime_probe_outputs_available_proxy_diff_review_required_no_selection,stage338H_open_run338I_review_runtime_collapsed_onnx_mt5_probe,run338I_review_runtime_collapsed_onnx_mt5_probe_or_repair_without_db_v1,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/02_runs/run338H/final_decision.json,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/03_reviews/run338H_runtime_collapsed_mt5_probe.md,8,8,research_development_mt5_runtime_probe_attempt_only_no_candidate_selection_no_forward_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,Tier A separate(Tier A 분리),Tier A,mt5_runtime_probe,,,,,,,mt5_runtime_probe_outputs_available_proxy_diff_review_required_no_selection,1.0,,5827.0,,
338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair,run338H_execute_runtime_collapsed_onnx_mt5_probe_without_db_v1,run338G_materialize_runtime_collapsed_onnx_mt5_probe_package_without_db_v1,2026-06-01,completed_stage338H_runtime_collapsed_onnx_mt5_probe_executed_review_required_no_selection,mt5_runtime_probe_outputs_available_proxy_diff_review_required_no_selection,stage338H_open_run338I_review_runtime_collapsed_onnx_mt5_probe,run338I_review_runtime_collapsed_onnx_mt5_probe_or_repair_without_db_v1,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/02_runs/run338H/final_decision.json,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/03_reviews/run338H_runtime_collapsed_mt5_probe.md,8,8,research_development_mt5_runtime_probe_attempt_only_no_candidate_selection_no_forward_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,Tier B separate(Tier B 분리),Tier B,missing_required,,,,,,,missing_required,,,,,
338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair,run338H_execute_runtime_collapsed_onnx_mt5_probe_without_db_v1,run338G_materialize_runtime_collapsed_onnx_mt5_probe_package_without_db_v1,2026-06-01,completed_stage338H_runtime_collapsed_onnx_mt5_probe_executed_review_required_no_selection,mt5_runtime_probe_outputs_available_proxy_diff_review_required_no_selection,stage338H_open_run338I_review_runtime_collapsed_onnx_mt5_probe,run338I_review_runtime_collapsed_onnx_mt5_probe_or_repair_without_db_v1,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/02_runs/run338H/final_decision.json,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/03_reviews/run338H_runtime_collapsed_mt5_probe.md,8,8,research_development_mt5_runtime_probe_attempt_only_no_candidate_selection_no_forward_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,Tier A+B combined(Tier A+B 합산),Tier A+B,same_as_tier_a_until_tier_b_available,,,,,,,same_as_tier_a_until_tier_b_available,1.0,,,,
338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair,run338I_review_runtime_collapsed_onnx_mt5_probe_or_repair_without_db_v1,run338H_execute_runtime_collapsed_onnx_mt5_probe_without_db_v1,2026-06-01,completed_stage338I_runtime_positive_clue_reviewed_trade_count_recovery_repair_required_no_selection,mt5_runtime_positive_exact_parity_but_trade_count_low_recovery_under_floor_no_selection,stage338I_open_run338J_trade_count_recovery_expansion_or_confirmation_probe,run338J_materialize_trade_count_recovery_expansion_mt5_probe_package_without_db_v1,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/02_runs/run338I/final_decision.json,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/03_reviews/run338I_runtime_collapsed_mt5_probe_review.md,10,10,research_development_mt5_runtime_probe_review_only_no_candidate_selection_no_forward_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,Tier A separate(Tier A 분리),Tier A,mt5_runtime_probe_review,,42.01,2.12,,0.78,11.0,mt5_runtime_positive_exact_parity_but_trade_count_low_recovery_under_floor_no_selection,,,,3.82,
