review_id,preflight_id,branch_id,runtime_check,missing_fields,path_requirement_review,runtime_authority_boundary_review,external_verification_review,expected_check_review,review_decision,next_required_scaffold,claim_boundary
defense_direction_symmetry_negative_control__row_level_runtime_parity__runtime_identity_review,defense_direction_symmetry_negative_control__row_level_runtime_parity,defense_direction_symmetry_negative_control,row_level_runtime_parity,,passed,passed,passed,passed,accepted_runtime_identity_scaffold_probe_only,runtime_handoff_manifest;row_level_parity_schema;tester_report_telemetry_manifest;external_verification_log,research_development_only_stage336G_execution_blueprint_review_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
defense_direction_symmetry_negative_control__external_verification_status__runtime_identity_review,defense_direction_symmetry_negative_control__external_verification_status,defense_direction_symmetry_negative_control,external_verification_status,,passed,passed,passed,passed,accepted_runtime_identity_scaffold_probe_only,runtime_handoff_manifest;row_level_parity_schema;tester_report_telemetry_manifest;external_verification_log,research_development_only_stage336G_execution_blueprint_review_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
offense_m48_plain_density_quality_seed__feature_order_identity__runtime_identity_review,offense_m48_plain_density_quality_seed__feature_order_identity,offense_m48_plain_density_quality_seed,feature_order_identity,,passed,passed,passed,passed,accepted_runtime_identity_scaffold_probe_only,runtime_handoff_manifest;row_level_parity_schema;tester_report_telemetry_manifest;external_verification_log,research_development_only_stage336G_execution_blueprint_review_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
offense_m48_plain_density_quality_seed__model_bundle_identity__runtime_identity_review,offense_m48_plain_density_quality_seed__model_bundle_identity,offense_m48_plain_density_quality_seed,model_bundle_identity,,passed,passed,passed,passed,accepted_runtime_identity_scaffold_probe_only,runtime_handoff_manifest;row_level_parity_schema;tester_report_telemetry_manifest;external_verification_log,research_development_only_stage336G_execution_blueprint_review_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
offense_m48_plain_density_quality_seed__mt5_report_telemetry_identity__runtime_identity_review,offense_m48_plain_density_quality_seed__mt5_report_telemetry_identity,offense_m48_plain_density_quality_seed,mt5_report_telemetry_identity,,passed,passed,passed,passed,accepted_runtime_identity_scaffold_probe_only,runtime_handoff_manifest;row_level_parity_schema;tester_report_telemetry_manifest;external_verification_log,research_development_only_stage336G_execution_blueprint_review_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
offense_m48_plain_density_quality_seed__row_level_runtime_parity__runtime_identity_review,offense_m48_plain_density_quality_seed__row_level_runtime_parity,offense_m48_plain_density_quality_seed,row_level_runtime_parity,,passed,passed,passed,passed,accepted_runtime_identity_scaffold_probe_only,runtime_handoff_manifest;row_level_parity_schema;tester_report_telemetry_manifest;external_verification_log,research_development_only_stage336G_execution_blueprint_review_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
offense_m48_plain_density_quality_seed__external_verification_status__runtime_identity_review,offense_m48_plain_density_quality_seed__external_verification_status,offense_m48_plain_density_quality_seed,external_verification_status,,passed,passed,passed,passed,accepted_runtime_identity_scaffold_probe_only,runtime_handoff_manifest;row_level_parity_schema;tester_report_telemetry_manifest;external_verification_log,research_development_only_stage336G_execution_blueprint_review_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
offense_cost_buffer_feature_interaction_seed__feature_order_identity__runtime_identity_review,offense_cost_buffer_feature_interaction_seed__feature_order_identity,offense_cost_buffer_feature_interaction_seed,feature_order_identity,,passed,passed,passed,passed,accepted_runtime_identity_scaffold_probe_only,runtime_handoff_manifest;row_level_parity_schema;tester_report_telemetry_manifest;external_verification_log,research_development_only_stage336G_execution_blueprint_review_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
offense_cost_buffer_feature_interaction_seed__model_bundle_identity__runtime_identity_review,offense_cost_buffer_feature_interaction_seed__model_bundle_identity,offense_cost_buffer_feature_interaction_seed,model_bundle_identity,,passed,passed,passed,passed,accepted_runtime_identity_scaffold_probe_only,runtime_handoff_manifest;row_level_parity_schema;tester_report_telemetry_manifest;external_verification_log,research_development_only_stage336G_execution_blueprint_review_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
offense_cost_buffer_feature_interaction_seed__mt5_report_telemetry_identity__runtime_identity_review,offense_cost_buffer_feature_interaction_seed__mt5_report_telemetry_identity,offense_cost_buffer_feature_interaction_seed,mt5_report_telemetry_identity,,passed,passed,passed,passed,accepted_runtime_identity_scaffold_probe_only,runtime_handoff_manifest;row_level_parity_schema;tester_report_telemetry_manifest;external_verification_log,research_development_only_stage336G_execution_blueprint_review_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
offense_cost_buffer_feature_interaction_seed__row_level_runtime_parity__runtime_identity_review,offense_cost_buffer_feature_interaction_seed__row_level_runtime_parity,offense_cost_buffer_feature_interaction_seed,row_level_runtime_parity,,passed,passed,passed,passed,accepted_runtime_identity_scaffold_probe_only,runtime_handoff_manifest;row_level_parity_schema;tester_report_telemetry_manifest;external_verification_log,research_development_only_stage336G_execution_blueprint_review_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
offense_cost_buffer_feature_interaction_seed__external_verification_status__runtime_identity_review,offense_cost_buffer_feature_interaction_seed__external_verification_status,offense_cost_buffer_feature_interaction_seed,external_verification_status,,passed,passed,passed,passed,accepted_runtime_identity_scaffold_probe_only,runtime_handoff_manifest;row_level_parity_schema;tester_report_telemetry_manifest;external_verification_log,research_development_only_stage336G_execution_blueprint_review_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
runtime_parity_probe_bridge_contract__feature_order_identity__runtime_identity_review,runtime_parity_probe_bridge_contract__feature_order_identity,runtime_parity_probe_bridge_contract,feature_order_identity,,passed,passed,passed,passed,accepted_runtime_identity_scaffold_probe_only,runtime_handoff_manifest;row_level_parity_schema;tester_report_telemetry_manifest;external_verification_log,research_development_only_stage336G_execution_blueprint_review_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
runtime_parity_probe_bridge_contract__model_bundle_identity__runtime_identity_review,runtime_parity_probe_bridge_contract__model_bundle_identity,runtime_parity_probe_bridge_contract,model_bundle_identity,,passed,passed,passed,passed,accepted_runtime_identity_scaffold_probe_only,runtime_handoff_manifest;row_level_parity_schema;tester_report_telemetry_manifest;external_verification_log,research_development_only_stage336G_execution_blueprint_review_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
runtime_parity_probe_bridge_contract__mt5_report_telemetry_identity__runtime_identity_review,runtime_parity_probe_bridge_contract__mt5_report_telemetry_identity,runtime_parity_probe_bridge_contract,mt5_report_telemetry_identity,,passed,passed,passed,passed,accepted_runtime_identity_scaffold_probe_only,runtime_handoff_manifest;row_level_parity_schema;tester_report_telemetry_manifest;external_verification_log,research_development_only_stage336G_execution_blueprint_review_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
runtime_parity_probe_bridge_contract__row_level_runtime_parity__runtime_identity_review,runtime_parity_probe_bridge_contract__row_level_runtime_parity,runtime_parity_probe_bridge_contract,row_level_runtime_parity,,passed,passed,passed,passed,accepted_runtime_identity_scaffold_probe_only,runtime_handoff_manifest;row_level_parity_schema;tester_report_telemetry_manifest;external_verification_log,research_development_only_stage336G_execution_blueprint_review_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
runtime_parity_probe_bridge_contract__external_verification_status__runtime_identity_review,runtime_parity_probe_bridge_contract__external_verification_status,runtime_parity_probe_bridge_contract,external_verification_status,,passed,passed,passed,passed,accepted_runtime_identity_scaffold_probe_only,runtime_handoff_manifest;row_level_parity_schema;tester_report_telemetry_manifest;external_verification_log,research_development_only_stage336G_execution_blueprint_review_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
