run_id,input_path,exists,sha256,source_run_id,effect(효과),claim_boundary(주장 경계)
run364R_package_drawdown_side_balance_overlay_runtime_probe_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364M/feature_matrices/density_lift_trade_shape_features.csv,True,b30205801b5d8c3615d886adafd7053e225179a31aaac01d4782d36c391990ca,run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,package input identity(패키지 입력 정체성)를 고정한다.,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364R_package_drawdown_side_balance_overlay_runtime_probe_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364M/expected_tapes/density_lift_expected_probability_tape.csv,True,7d64cbf175f2bb35f440a57d872803479c90cee49a963b9a35024ca648eb6fe1,run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,package input identity(패키지 입력 정체성)를 고정한다.,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364R_package_drawdown_side_balance_overlay_runtime_probe_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364M/expected_tapes/mt5_native_maxhold_expected_trade_tape.csv,True,452b4403cd5d46b7b0b34fb0a117e284db512c19853a8dd789ce70b528ce319d,run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,package input identity(패키지 입력 정체성)를 고정한다.,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364R_package_drawdown_side_balance_overlay_runtime_probe_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364L/onnx/h12_move5__rf5_l80_n64.onnx,True,d30c9e623c7219ded72b3129b954b3efcb07e2f1ac8ba5fb9e22b070abef7667,run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,package input identity(패키지 입력 정체성)를 고정한다.,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364R_package_drawdown_side_balance_overlay_runtime_probe_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364M/runtime_policy_config.json,True,45f3c9c1d9aa36a6686bac6d7d9f84f2494af476dc07423603514b2a00a91d04,run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,package input identity(패키지 입력 정체성)를 고정한다.,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364R_package_drawdown_side_balance_overlay_runtime_probe_without_db_v1,foundation/mt5/ObsidianPrimeV2_RuntimeProbeEA.mq5,True,f2997deec74205904de4139354754205196d11c57ad222f3567125bdbf156f62,run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,package input identity(패키지 입력 정체성)를 고정한다.,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364R_package_drawdown_side_balance_overlay_runtime_probe_without_db_v1,foundation/mt5/ObsidianPrimeV2_RuntimeProbeEA.ex5,True,ebfcb6a9122ffd4218799a47aba1aa38599bfd611c547ec5c9e7bd8ebb65bda1,run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,package input identity(패키지 입력 정체성)를 고정한다.,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364R_package_drawdown_side_balance_overlay_runtime_probe_without_db_v1,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/MQL5/Experts/Project_Obsidian_Prime_v2/foundation/mt5/ObsidianPrimeV2_RuntimeProbeEA.ex5,True,ebfcb6a9122ffd4218799a47aba1aa38599bfd611c547ec5c9e7bd8ebb65bda1,run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,package input identity(패키지 입력 정체성)를 고정한다.,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364R_package_drawdown_side_balance_overlay_runtime_probe_without_db_v1,data/raw/mt5_bars/m5/US100/bars_us100_m5_mt5api_raw.csv,True,2ab1cb8214182ff9063a64c10ce4ac6a142a8bf660e2476a60842d3452c6d784,run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,package input identity(패키지 입력 정체성)를 고정한다.,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364R_package_drawdown_side_balance_overlay_runtime_probe_without_db_v1,stage_pipelines/stage364/package_drawdown_side_balance_overlay_runtime_probe_without_db.py,True,9b0a6d1c753e4cf4abd0b07b5c758427ce03d7bfdbd7fb36b9b663efbe5c7717,run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,package input identity(패키지 입력 정체성)를 고정한다.,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
