bar_time_server,stage56_context_et_event_signal,stage264_source_feature_rank_bucket,stage264_source_feature_gate_allow_inner_high_quarter,stage267_adx_atr_soft_score
2024.03.12 17:15:00,0,1,0,0
2024.03.12 17:20:00,0,1,0,0
2024.03.12 17:25:00,0,0,0,0
2024.03.12 17:30:00,0,0,0,0
2024.03.12 17:40:00,0,0,0,0
2024.03.12 17:45:00,0,0,0,0
2024.03.12 17:55:00,0,0,0,0
2024.03.12 18:00:00,0,0,0,0
2024.03.12 18:05:00,0,0,0,0.00195925535161
2024.03.12 18:10:00,0,0,0,0.000723144001517
2024.03.12 18:20:00,0,0,0,0.106352040775
2024.03.12 18:30:00,0,0,0,0.143805861714
2024.03.12 18:45:00,0,0,0,0.443790137558
2024.03.12 18:50:00,0,0,0,0.560221222374
2024.03.12 18:55:00,0,0,0,0.726189510617
2024.03.12 19:00:00,0,0,0,0.666305550211
2024.03.12 19:05:00,0,0,0,0.556289887675
2024.03.12 19:10:00,0,0,0,0.538973437931
2024.03.12 19:15:00,0,0,0,0.513456806401
2024.03.12 19:35:00,0,0,0,0.575243631999
2024.03.12 19:40:00,0,0,0,0.700608062744
2024.03.12 19:45:00,0,0,0,0.822005462646
2024.03.12 19:50:00,0,0,0,0.959218851725
2024.03.12 19:55:00,0,0,0,0.815613301595
2024.03.12 20:00:00,0,0,0,0.664334106445
2024.03.12 20:05:00,0,0,0,0.599819691976
2024.03.12 20:10:00,0,0,0,0.514124043783
2024.03.12 20:15:00,0,0,0,0.48114267985
2024.03.12 20:20:00,0,0,0,0.679661054768
2024.03.12 20:25:00,0,0,0,0.858295440674
2024.03.12 20:35:00,0,0,0,0.75454864502
2024.03.12 21:00:00,0,0,0,0.161619567871
2024.03.13 16:40:00,0,1,0,0
2024.03.13 16:45:00,0,0,0,0
2024.03.13 16:50:00,0,1,0,0
2024.03.13 16:55:00,-1,0,0,0
2024.03.13 17:00:00,0,0,0,0
2024.03.13 17:05:00,0,1,0,0
2024.03.13 17:10:00,0,0,0,0
2024.03.13 17:15:00,0,0,0,0
2024.03.13 17:30:00,0,0,0,0
2024.03.13 17:45:00,0,0,0,0
2024.03.13 17:50:00,0,0,0,0
2024.03.13 17:55:00,0,0,0,0
2024.03.13 18:25:00,0,0,0,0
2024.03.13 18:30:00,0,0,0,0
2024.03.13 18:35:00,0,0,0,0
2024.03.13 18:40:00,0,0,0,0
2024.03.13 19:00:00,0,0,0,0
2024.03.13 19:10:00,0,0,0,0
2024.03.13 19:15:00,0,0,0,0
2024.03.13 19:30:00,0,0,0,0.393637337089
2024.03.13 19:35:00,0,0,0,0.427851083541
2024.03.13 19:50:00,0,0,0,0.941194915771
2024.03.13 19:55:00,0,0,0,0.840458679199
2024.03.13 20:05:00,0,0,0,0.631922149658
2024.03.13 20:10:00,0,0,0,0.702266947428
2024.03.13 20:30:00,0,0,0,0.548083241781
2024.03.13 20:50:00,0,0,0,0.706415049235
2024.03.13 21:00:00,0,0,0,0.9216893514
2024.03.14 16:40:00,0,0,0,0
2024.03.14 16:45:00,0,0,0,0
2024.03.14 16:50:00,-1,2,0,0
2024.03.14 16:55:00,0,1,0,0
2024.03.14 17:00:00,0,1,0,0
2024.03.14 17:05:00,0,1,0,0
2024.03.14 17:10:00,0,0,0,0
2024.03.14 17:15:00,0,0,0,0
2024.03.14 17:20:00,0,1,0,0
2024.03.14 17:25:00,0,1,0,0
2024.03.14 17:30:00,0,1,0,0
2024.03.14 17:35:00,0,1,0,0
2024.03.14 17:40:00,0,0,0,0
2024.03.14 17:45:00,0,1,0,0
2024.03.14 17:50:00,0,0,0,0
2024.03.14 17:55:00,0,0,0,0
2024.03.14 18:00:00,0,0,0,0
2024.03.14 18:05:00,0,1,0,0
2024.03.14 18:10:00,0,1,0,0
2024.03.14 18:15:00,-1,1,1,0
2024.03.14 18:20:00,0,1,0,0
2024.03.14 18:25:00,0,0,0,0
2024.03.14 18:30:00,0,0,0,0
2024.03.14 18:35:00,0,0,0,0
2024.03.14 18:40:00,0,0,0,0
2024.03.14 18:45:00,0,0,0,0
2024.03.14 18:50:00,0,0,0,0.00375569150959
2024.03.14 18:55:00,0,0,0,0.0269033419824
2024.03.14 19:00:00,0,0,0,0.0272671636472
2024.03.14 19:05:00,0,0,0,0
2024.03.14 19:10:00,0,0,0,0.00684896623678
2024.03.14 19:15:00,0,0,0,0.0267811657739
2024.03.14 19:20:00,0,0,0,0.0599244949337
2024.03.14 19:25:00,0,0,0,0.012936623527
2024.03.14 19:30:00,0,0,0,0
2024.03.14 19:35:00,0,0,0,0
2024.03.14 19:40:00,0,0,0,0
2024.03.14 19:45:00,0,0,0,0
2024.03.14 19:50:00,0,0,0,0
2024.03.14 19:55:00,0,0,0,0
2024.03.14 20:00:00,0,0,0,0
2024.03.14 20:05:00,0,0,0,0
2024.03.14 20:10:00,0,0,0,0
2024.03.14 20:15:00,0,0,0,0
2024.03.14 20:20:00,0,0,0,0.181329345703
2024.03.14 20:25:00,1,0,0,0.353246815999
2024.03.14 20:30:00,0,0,0,0.436803436279
2024.03.14 20:35:00,0,0,0,0.580265045166
2024.03.14 20:40:00,0,0,0,0.649402109782
2024.03.14 20:45:00,0,0,0,0.710262044271
2024.03.14 20:50:00,0,0,0,0.733892822266
2024.03.14 21:00:00,0,0,0,0.422356160482
2024.03.15 16:40:00,0,2,0,0
2024.03.15 16:45:00,0,2,0,0
2024.03.15 16:50:00,-1,3,0,0
2024.03.15 16:55:00,0,2,0,0
2024.03.15 17:00:00,0,2,0,0
2024.03.15 17:05:00,0,2,0,0
2024.03.15 17:10:00,0,3,0,0
2024.03.15 17:15:00,0,1,0,0
2024.03.15 17:20:00,0,1,0,0
2024.03.15 17:25:00,0,0,0,0
2024.03.15 17:30:00,0,0,0,0
2024.03.15 17:35:00,0,0,0,0
2024.03.15 17:40:00,0,0,0,0
2024.03.15 17:45:00,0,0,0,0
2024.03.15 17:50:00,0,1,0,0
2024.03.15 17:55:00,0,1,0,0
2024.03.15 18:00:00,0,1,0,0
2024.03.15 18:05:00,0,0,0,0
2024.03.15 18:10:00,0,0,0,0
2024.03.15 18:15:00,0,0,0,0
2024.03.15 18:20:00,0,0,0,0
2024.03.15 18:25:00,0,0,0,0
2024.03.15 18:30:00,0,0,0,0
2024.03.15 18:35:00,0,0,0,0
2024.03.15 18:40:00,0,0,0,0
2024.03.15 18:45:00,0,0,0,0
2024.03.15 18:50:00,1,0,2,0
2024.03.15 18:55:00,0,0,0,0
2024.03.15 19:00:00,0,0,0,0
2024.03.15 19:05:00,0,0,0,0
2024.03.15 19:15:00,0,0,0,0
2024.03.15 19:20:00,0,0,0,0
2024.03.15 19:25:00,0,0,0,0
2024.03.15 19:30:00,0,0,0,0
2024.03.15 19:35:00,0,0,0,0
2024.03.15 19:40:00,0,0,0,0
2024.03.15 19:45:00,0,0,0,0
2024.03.15 19:50:00,0,0,0,0
2024.03.15 19:55:00,0,0,0,0
2024.03.15 20:00:00,0,0,0,0
2024.03.15 20:05:00,0,0,0,0
2024.03.15 20:10:00,0,0,0,0
2024.03.15 20:15:00,0,0,0,0
2024.03.15 20:20:00,0,0,0,0
2024.03.15 20:25:00,0,0,0,0
2024.03.15 20:30:00,0,0,0,0.165411885579
2024.03.15 20:35:00,0,0,0,0.376102193197
2024.03.15 20:40:00,0,0,0,0.498266855876
2024.03.15 20:45:00,0,0,0,0.583255767822
2024.03.15 20:50:00,-1,0,0,0.774845377604
2024.03.15 21:00:00,0,0,0,0.880995178223
2024.03.18 16:40:00,1,1,0,0
2024.03.18 16:45:00,0,0,0,0
2024.03.18 16:50:00,0,1,0,0
2024.03.18 16:55:00,0,1,0,0
2024.03.18 17:00:00,0,0,0,0
2024.03.18 17:05:00,0,0,0,0
2024.03.18 17:10:00,0,1,0,0
2024.03.18 17:15:00,0,0,0,0
2024.03.18 17:20:00,0,0,0,0
2024.03.18 17:30:00,0,0,0,0
2024.03.18 17:35:00,0,0,0,0
2024.03.18 17:45:00,0,0,0,0
2024.03.18 17:50:00,0,0,0,0
2024.03.18 18:15:00,0,0,0,0
2024.03.18 18:30:00,0,0,0,0
2024.03.18 18:40:00,0,0,0,0
2024.03.18 18:55:00,0,0,0,0
2024.03.18 19:00:00,0,0,0,0
2024.03.18 19:20:00,0,0,0,0
2024.03.18 19:25:00,0,0,0,0
2024.03.18 19:35:00,0,0,0,0
2024.03.18 19:40:00,0,0,0,0
2024.03.18 19:55:00,0,0,0,0
2024.03.18 20:00:00,0,0,0,0
2024.03.18 20:05:00,0,0,0,0
2024.03.18 20:10:00,1,0,0,0
2024.03.18 20:30:00,0,0,0,0
2024.03.18 20:35:00,0,0,0,0
2024.03.18 20:40:00,0,0,0,0
2024.03.18 20:45:00,0,0,0,0
2024.03.18 20:50:00,0,0,0,0.0210779825846
2024.03.18 20:55:00,0,0,0,0.155331420898
2024.03.18 21:00:00,0,0,0,0.300626118978
2024.03.19 16:40:00,0,0,0,0.138361165589
2024.03.19 16:45:00,0,0,0,0.0863389160798
2024.03.19 16:50:00,0,0,0,0.0562081847802
2024.03.19 16:55:00,0,0,0,0.0253145206735
2024.03.19 17:00:00,0,0,0,0.0175054226446
2024.03.19 17:05:00,0,0,0,0.0167739589726
2024.03.19 17:10:00,0,0,0,0.0509880788742
2024.03.19 17:15:00,0,0,0,0.101527147742
2024.03.19 17:20:00,0,1,0,0.0821486147847
2024.03.19 17:25:00,0,0,0,0.163622535855
2024.03.19 17:30:00,1,0,0,0.115225702755
2024.03.19 17:35:00,0,0,0,0.0891242102788
2024.03.19 17:40:00,0,0,0,0.0628667510199
2024.03.19 17:50:00,0,0,0,0.150914662206
2024.03.19 18:00:00,0,0,0,0.145699180876
2024.03.19 18:05:00,0,0,0,0.163866151276
2024.03.19 18:25:00,0,0,0,0.112300830972
2024.03.19 18:30:00,0,0,0,0.0572737746624
2024.03.19 18:35:00,0,0,0,0.113091679245
2024.03.19 18:55:00,0,0,0,0.385519130147
2024.03.19 19:00:00,0,0,0,0.387570667078
2024.03.19 19:10:00,0,0,0,0.543257395426
2024.03.19 19:20:00,0,0,0,0.681882476807
2024.03.19 19:25:00,0,0,0,0.882297261556
2024.03.19 19:35:00,0,0,0,0.691017405192
2024.03.19 19:40:00,0,0,0,0.448871866862
2024.03.19 19:55:00,0,0,0,0
2024.03.19 20:05:00,0,0,0,0
2024.03.19 20:10:00,0,0,0,0
2024.03.19 20:15:00,0,0,0,0
2024.03.19 20:20:00,0,0,0,0
2024.03.19 20:30:00,0,0,0,0
2024.03.19 20:40:00,0,0,0,0
2024.03.19 21:00:00,0,0,0,0
2024.03.20 16:40:00,0,0,0,0.133296434887
2024.03.20 16:45:00,0,0,0,0
2024.03.20 16:50:00,0,0,0,0
2024.03.20 17:00:00,0,0,0,0
2024.03.20 17:40:00,0,0,0,0
2024.03.20 17:45:00,0,0,0,0
2024.03.20 19:25:00,0,0,0,0
2024.03.20 19:35:00,0,0,0,0
2024.03.20 20:20:00,0,0,0,0.0485558827718
2024.03.20 20:30:00,0,0,0,0.319365946452
2024.03.20 20:40:00,0,0,0,0.584557088216
2024.03.20 20:45:00,0,0,0,0.790322113037
2024.03.20 20:50:00,0,0,0,0.881553395589
2024.03.20 21:00:00,0,0,0,0.742365773519
2024.03.21 16:45:00,0,0,0,0
2024.03.21 16:50:00,-1,0,0,0
2024.03.21 17:00:00,0,0,0,0
2024.03.21 17:05:00,0,0,0,0
2024.03.21 17:15:00,0,0,0,0
2024.03.21 17:20:00,0,0,0,0
2024.03.21 17:35:00,1,0,0,0
2024.03.21 17:45:00,0,0,0,0
2024.03.21 18:05:00,0,0,0,0
2024.03.21 18:10:00,0,0,0,0
2024.03.21 18:15:00,0,0,0,0
2024.03.21 18:20:00,0,0,0,0
2024.03.21 18:25:00,0,0,0,0
2024.03.21 18:40:00,0,0,0,0.0529915630846
2024.03.21 19:00:00,0,0,0,0.360844320823
2024.03.21 19:15:00,0,0,0,0.5704038408
2024.03.21 19:20:00,0,0,0,0.745529294121
2024.03.21 19:30:00,0,0,0,0.898432922363
2024.03.21 19:35:00,0,0,0,0.924325815837
2024.03.21 19:40:00,0,0,0,0.862284342448
2024.03.21 19:45:00,0,0,0,0.833428955078
2024.03.21 19:55:00,0,0,0,0.765597788493
2024.03.21 20:05:00,0,0,0,0.665765380859
2024.03.21 20:10:00,0,0,0,0.565383402507
2024.03.21 20:15:00,0,0,0,0.469755299886
2024.03.21 20:20:00,0,0,0,0.448614756266
2024.03.21 20:25:00,0,0,0,0.484571075439
2024.03.21 20:30:00,0,0,0,0.476867421468
2024.03.21 20:50:00,0,0,0,0.900194295247
2024.03.21 21:00:00,0,0,0,0.581148783366
2024.03.22 16:40:00,0,0,0,0.333135949703
2024.03.22 17:00:00,0,0,0,0.02977472748
2024.03.22 17:05:00,0,0,0,0
2024.03.22 17:10:00,0,0,0,0
2024.03.22 17:15:00,0,0,0,0
2024.03.22 17:20:00,0,0,0,0
2024.03.22 17:30:00,0,0,0,0
2024.03.22 17:45:00,0,0,0,0.00560499432286
2024.03.22 17:55:00,0,0,0,0.0184422021093
2024.03.22 18:05:00,0,0,0,0.0133848488957
2024.03.22 18:10:00,0,0,0,0.0251612003323
2024.03.22 18:15:00,0,0,0,0.0572308506962
2024.03.22 18:25:00,0,0,0,0.13910447602
2024.03.22 18:30:00,0,0,0,0.244406297275
2024.03.22 18:40:00,0,0,0,0.328949908493
2024.03.22 18:45:00,0,0,0,0.330143853442
2024.03.22 19:00:00,0,0,0,0.46769815557
2024.03.22 20:35:00,0,0,0,0.66227162679
2024.03.22 21:00:00,0,0,0,0.217059326172
2024.03.25 16:40:00,0,0,0,0
2024.03.25 16:55:00,0,0,0,0
2024.03.25 17:00:00,0,0,0,0
2024.03.25 17:05:00,0,0,0,0
2024.03.25 17:15:00,0,0,0,0
2024.03.25 17:30:00,0,0,0,0
2024.03.25 17:35:00,0,0,0,0
2024.03.25 17:40:00,0,0,0,0
2024.03.25 17:50:00,0,0,0,0
2024.03.25 18:00:00,0,0,0,0.0578040186347
2024.03.25 18:15:00,0,0,0,0.290604242233
2024.03.25 18:25:00,0,0,0,0.313265889382
2024.03.25 18:40:00,0,0,0,0.399420146727
2024.03.25 18:55:00,0,0,0,0.316100283091
2024.03.25 19:30:00,0,0,0,0.68460261027
2024.03.25 19:35:00,0,0,0,0.512986246745
2024.03.25 19:50:00,0,0,0,0.111732355754
2024.03.25 20:00:00,0,0,0,0.102419789632
2024.03.25 20:05:00,0,0,0,0.0839993794759
2024.03.25 20:20:00,0,0,0,0
2024.03.25 20:25:00,0,0,0,0
2024.03.25 20:30:00,0,0,0,0
2024.03.25 21:00:00,0,0,0,0.290662384033
2024.03.26 17:00:00,0,0,0,0
2024.03.26 17:05:00,0,0,0,0
2024.03.26 17:10:00,0,0,0,0
2024.03.26 17:15:00,0,0,0,0
2024.03.26 17:35:00,0,0,0,0
2024.03.26 17:40:00,0,0,0,0
2024.03.26 18:25:00,0,0,0,0.177017264303
2024.03.26 19:00:00,0,0,0,0.190140774311
2024.03.26 19:25:00,0,0,0,0
2024.03.26 19:50:00,0,0,0,0.33469543457
2024.03.26 19:55:00,0,0,0,0.499231211344
2024.03.26 20:00:00,0,0,0,0.658421579997
2024.03.26 20:05:00,0,0,0,0.855588531494
2024.03.26 20:15:00,0,0,0,0.983863576253
2024.03.26 20:20:00,0,0,0,0.883226013184
2024.03.26 20:25:00,0,0,0,0.779742431641
2024.03.26 21:00:00,0,0,0,0.446714019775
2024.03.27 16:45:00,0,0,0,0
2024.03.27 16:50:00,0,0,0,0
2024.03.27 16:55:00,0,2,0,0
2024.03.27 17:00:00,0,2,0,0
2024.03.27 17:05:00,0,2,0,0
2024.03.27 17:30:00,0,0,0,0
2024.03.27 17:40:00,0,0,0,0
2024.03.27 17:45:00,0,0,0,0
2024.03.27 17:50:00,0,0,0,0
2024.03.27 17:55:00,0,0,0,0
2024.03.27 18:00:00,0,0,0,0
2024.03.27 18:10:00,0,0,0,0
2024.03.27 18:15:00,0,0,0,0
2024.03.27 18:20:00,0,0,0,0
2024.03.27 18:25:00,0,0,0,0
2024.03.27 18:35:00,0,0,0,0
2024.03.27 18:45:00,0,0,0,0
2024.03.27 18:50:00,0,0,0,0
2024.03.27 18:55:00,0,0,0,0
2024.03.27 19:00:00,0,0,0,0
2024.03.27 19:05:00,0,0,0,0
2024.03.27 19:25:00,0,0,0,0
2024.03.27 19:30:00,0,0,0,0
2024.03.27 19:35:00,0,0,0,0
2024.03.27 20:10:00,0,0,0,0.805737304688
2024.03.27 20:15:00,0,0,0,0.868318684896
2024.03.27 21:00:00,0,0,0,0
2024.03.28 16:45:00,0,0,0,0
2024.03.28 16:50:00,0,0,0,0
2024.03.28 17:00:00,0,0,0,0
2024.03.28 17:05:00,0,0,0,0
2024.03.28 17:10:00,0,0,0,0
2024.03.28 17:20:00,0,0,0,0
2024.03.28 17:25:00,0,0,0,0
2024.03.28 17:30:00,0,0,0,0
2024.03.28 17:40:00,0,0,0,0
2024.03.28 17:50:00,0,0,0,0
2024.03.28 17:55:00,0,0,0,0
2024.03.28 18:30:00,0,0,0,0
2024.03.28 19:10:00,0,0,0,0
2024.03.28 19:15:00,0,0,0,0
2024.03.28 19:30:00,0,0,0,0
2024.03.28 19:45:00,0,0,0,0.00397644042969
2024.03.28 19:50:00,0,0,0,0.0482612609863
2024.03.28 19:55:00,0,0,0,0.0893829345703
2024.03.28 20:00:00,0,0,0,0.159454854329
2024.03.28 20:20:00,0,0,0,0.975681813558
2024.03.28 20:25:00,0,0,0,0.799379221598
2024.03.28 20:30:00,0,0,0,0.590507507324
2024.03.28 20:35:00,0,0,0,0.390829722087
2024.03.28 21:00:00,0,0,0,0.746562194824
2024.04.01 16:50:00,0,1,0,0
2024.04.01 16:55:00,0,1,0,0
2024.04.01 17:00:00,0,0,0,0
2024.04.01 17:05:00,-1,1,0,0
2024.04.01 17:10:00,0,0,0,0
2024.04.01 17:15:00,0,0,0,0
2024.04.01 17:20:00,0,2,0,0
2024.04.01 17:35:00,0,0,0,0
2024.04.01 17:40:00,0,1,0,0
2024.04.01 17:45:00,0,1,0,0
2024.04.01 17:55:00,-1,1,1,0
2024.04.01 18:00:00,0,1,0,0
2024.04.01 18:20:00,0,0,0,0
2024.04.01 18:25:00,0,1,0,0
2024.04.01 18:30:00,0,0,0,0
2024.04.01 18:55:00,0,0,0,0
2024.04.01 19:00:00,0,0,0,0
2024.04.01 19:05:00,0,0,0,0
2024.04.01 19:10:00,0,0,0,0
2024.04.01 19:15:00,0,0,0,0
2024.04.01 19:20:00,0,0,0,0
2024.04.01 19:35:00,0,0,0,0
2024.04.01 19:40:00,0,0,0,0
2024.04.01 20:05:00,0,0,0,0.672125752767
2024.04.01 20:35:00,0,0,0,0.115027364095
2024.04.01 20:55:00,0,0,0,0.147329711914
2024.04.01 21:00:00,0,0,0,0.120581817627
2024.04.01 21:05:00,0,0,0,0.155043792725
2024.04.01 21:30:00,0,0,0,0.437324523926
2024.04.01 21:40:00,0,0,0,0.77018178304
2024.04.01 21:55:00,0,0,0,0.884261830648
2024.04.01 22:00:00,0,0,0,0.838254038493
2024.04.02 16:40:00,-1,3,0,0
2024.04.02 16:45:00,0,3,0,0
2024.04.02 16:50:00,0,3,0,0
2024.04.02 16:55:00,0,3,0,0
2024.04.02 17:00:00,0,3,0,0
2024.04.02 17:05:00,0,1,0,0
2024.04.02 17:10:00,0,1,0,0
2024.04.02 17:15:00,0,1,0,0
2024.04.02 17:20:00,0,1,0,0
2024.04.02 17:25:00,0,0,0,0
2024.04.02 17:30:00,0,0,0,0
2024.04.02 17:35:00,0,0,0,0
2024.04.02 17:40:00,0,0,0,0
2024.04.02 17:45:00,0,0,0,0
2024.04.02 17:50:00,0,0,0,0
2024.04.02 17:55:00,0,0,0,0
2024.04.02 18:00:00,0,0,0,0
2024.04.02 18:05:00,0,0,0,0
2024.04.02 18:10:00,0,0,0,0
2024.04.02 18:15:00,0,0,0,0
2024.04.02 18:20:00,0,0,0,0
2024.04.02 18:25:00,0,0,0,0
2024.04.02 18:30:00,0,0,0,0
2024.04.02 18:35:00,0,0,0,0
2024.04.02 18:40:00,0,0,0,0
2024.04.02 18:45:00,0,0,0,0
2024.04.02 18:50:00,0,0,0,0.0274088541667
2024.04.02 18:55:00,0,0,0,0.166978963216
2024.04.02 19:00:00,0,0,0,0.28274714152
2024.04.02 19:05:00,0,0,0,0.409836578369
2024.04.02 19:10:00,0,0,0,0.527848307292
2024.04.02 19:15:00,0,0,0,0.63743057251
2024.04.02 19:20:00,0,0,0,0.727554321289
2024.04.02 19:25:00,-1,0,1,0.853026072184
2024.04.02 19:30:00,0,0,0,0.947528839111
2024.04.02 19:35:00,0,0,0,0.782824452718
2024.04.02 19:40:00,0,0,0,0.701658630371
2024.04.02 19:45:00,0,0,0,0.665684000651
2024.04.02 19:50:00,0,0,0,0.744366963704
2024.04.02 19:55:00,0,0,0,0.81742960612
2024.04.02 20:05:00,0,0,0,0.87389831543
2024.04.02 20:10:00,0,0,0,0.690960439046
2024.04.02 20:20:00,0,0,0,0.743325805664
2024.04.02 20:35:00,0,0,0,0.912756093343
2024.04.02 20:45:00,0,0,0,0.865954335531
2024.04.02 20:50:00,0,0,0,0.874835968018
2024.04.02 20:55:00,0,0,0,0.908625284831
2024.04.02 21:00:00,0,0,0,0.898987833659
2024.04.02 21:05:00,0,0,0,0.880638885498
2024.04.02 21:10:00,0,0,0,0.947885131836
2024.04.02 21:15:00,0,0,0,0.987388865153
2024.04.02 21:20:00,0,0,0,0.926674143473
2024.04.02 21:25:00,0,0,0,0.80059483846
2024.04.02 21:35:00,0,0,0,0.676149495443
2024.04.02 21:45:00,0,0,0,0.820382944743
2024.04.02 21:50:00,0,0,0,0.988842264811
2024.04.02 21:55:00,0,0,0,0.854731241862
2024.04.02 22:00:00,0,0,0,0.735506439209
2024.04.03 16:40:00,0,0,0,0.14140770954
2024.04.03 16:45:00,0,0,0,0.141106901609
2024.04.03 16:50:00,0,0,0,0.10825158458
2024.04.03 16:55:00,0,0,0,0.174291137597
2024.04.03 17:00:00,0,0,0,0.106189263506
2024.04.03 17:05:00,0,0,0,0
2024.04.03 17:10:00,0,1,0,0
2024.04.03 17:15:00,1,0,0,0
2024.04.03 17:20:00,0,0,0,0
2024.04.03 17:30:00,0,1,0,0
2024.04.03 17:35:00,0,0,0,0
2024.04.03 17:50:00,0,0,0,0
2024.04.03 17:55:00,0,0,0,0
2024.04.03 18:05:00,0,0,0,0
2024.04.03 18:10:00,0,0,0,0
2024.04.03 18:15:00,0,0,0,0
2024.04.03 18:40:00,0,0,0,0
2024.04.03 18:50:00,0,0,0,0
2024.04.03 18:55:00,0,0,0,0
2024.04.03 19:00:00,0,0,0,0
2024.04.03 19:05:00,0,0,0,0
2024.04.03 19:10:00,0,0,0,0
2024.04.03 19:15:00,0,0,0,0
2024.04.03 19:20:00,0,0,0,0
2024.04.03 19:25:00,0,0,0,0
2024.04.03 19:30:00,0,0,0,0
2024.04.03 19:35:00,0,0,0,0
2024.04.03 19:40:00,0,0,0,0
2024.04.03 19:45:00,0,0,0,0
2024.04.03 19:50:00,0,0,0,0.0382674624307
2024.04.03 19:55:00,0,0,0,0.197379824722
2024.04.03 20:00:00,0,0,0,0.377128426067
2024.04.03 20:05:00,0,0,0,0.542678518909
2024.04.03 20:15:00,0,0,0,0.993147532145
2024.04.03 20:20:00,0,0,0,0.890368398031
2024.04.03 20:35:00,0,0,0,0.470159912109
2024.04.03 20:40:00,0,0,0,0.427802276611
2024.04.03 20:45:00,0,0,0,0.388470204671
2024.04.03 20:55:00,0,0,0,0.127184041341
2024.04.03 21:00:00,0,0,0,0.0576844533285
2024.04.03 21:05:00,0,0,0,0.012536239624
2024.04.03 21:35:00,0,0,0,0
2024.04.03 21:50:00,0,0,0,0
2024.04.03 22:00:00,0,0,0,0
2024.04.04 16:40:00,0,0,0,0
2024.04.04 16:45:00,0,1,0,0
2024.04.04 16:50:00,0,1,0,0
2024.04.04 16:55:00,-1,2,0,0
2024.04.04 17:00:00,0,2,0,0
2024.04.04 17:15:00,0,0,0,0
2024.04.04 17:20:00,0,0,0,0
2024.04.04 17:25:00,0,0,0,0
2024.04.04 17:30:00,0,0,0,0
2024.04.04 17:35:00,0,0,0,0
2024.04.04 18:10:00,0,0,0,0.175380428982
2024.04.04 18:20:00,0,0,0,0.123268147424
2024.04.04 18:30:00,0,0,0,0.214345568782
2024.04.04 18:45:00,0,0,0,0.825423202996
2024.04.04 19:05:00,0,0,0,0.841786448161
2024.04.04 19:10:00,0,0,0,0.609206390381
2024.04.04 19:15:00,0,0,0,0.3769434611
2024.04.04 19:55:00,0,0,0,0
2024.04.04 20:05:00,0,0,0,0
2024.04.04 20:10:00,0,0,0,0
2024.04.04 20:45:00,0,0,0,0.309609476725
2024.04.04 20:50:00,0,0,0,0.182688395182
2024.04.04 21:00:00,0,0,0,0
2024.04.04 21:05:00,0,0,0,0
2024.04.04 21:10:00,0,2,0,0
2024.04.04 21:15:00,0,3,0,0
2024.04.04 21:20:00,0,3,0,0
2024.04.04 21:25:00,0,3,0,0
2024.04.04 21:30:00,0,3,0,0
2024.04.04 21:35:00,0,3,0,0
2024.04.04 21:40:00,0,3,0,0
2024.04.04 21:45:00,0,3,0,0
2024.04.04 21:50:00,-1,3,0,0
2024.04.04 21:55:00,0,3,0,0
2024.04.04 22:00:00,0,3,0,0
2024.04.05 16:40:00,0,0,0,0
2024.04.05 16:45:00,0,0,0,0
2024.04.05 16:50:00,0,0,0,0
2024.04.05 16:55:00,0,0,0,0
2024.04.05 17:00:00,0,1,0,0
2024.04.05 17:05:00,0,2,0,0
2024.04.05 17:10:00,0,1,0,0
2024.04.05 17:15:00,1,2,0,0
2024.04.05 17:20:00,0,2,0,0
2024.04.05 17:25:00,0,2,0,0
2024.04.05 17:30:00,0,1,0,0
2024.04.05 17:35:00,0,2,0,0
2024.04.05 17:40:00,0,1,0,0
2024.04.05 17:45:00,0,1,0,0
2024.04.05 17:50:00,0,1,0,0
2024.04.05 17:55:00,0,1,0,0
2024.04.05 18:00:00,0,1,0,0
2024.04.05 18:05:00,0,1,0,0
2024.04.05 18:10:00,0,1,0,0
2024.04.05 18:15:00,0,1,0,0
2024.04.05 18:20:00,0,1,0,0
2024.04.05 18:25:00,0,1,0,0.0529419918681
2024.04.05 18:30:00,0,2,0,0.10753252787
2024.04.05 18:35:00,0,1,0,0.194341389016
2024.04.05 18:40:00,0,2,0,0.18753320321
2024.04.05 18:45:00,0,2,0,0.179510086424
2024.04.05 18:50:00,0,1,0,0.184654054853
2024.04.05 19:00:00,0,1,0,0.0656734063611
2024.04.05 19:05:00,0,0,0,0
2024.04.05 19:10:00,0,0,0,0
2024.04.05 19:15:00,0,0,0,0
2024.04.05 19:20:00,0,0,0,0
2024.04.05 19:25:00,0,0,0,0
2024.04.05 19:30:00,0,0,0,0
2024.04.05 19:35:00,0,0,0,0
2024.04.05 19:40:00,0,0,0,0
2024.04.05 19:45:00,0,0,0,0
2024.04.05 19:50:00,0,0,0,0
2024.04.05 19:55:00,0,0,0,0
2024.04.05 20:00:00,0,1,0,0
2024.04.05 20:05:00,0,0,0,0
2024.04.05 20:10:00,0,0,0,0
2024.04.05 20:15:00,0,1,0,0.0533126831055
2024.04.05 20:20:00,0,0,0,0.245236460368
2024.04.05 20:25:00,0,0,0,0.33354212443
2024.04.05 20:30:00,0,0,0,0.415540313721
2024.04.05 20:45:00,0,0,0,0.726381174723
2024.04.05 20:50:00,-1,0,1,0.95729675293
2024.04.05 20:55:00,0,1,0,0.92871983846
2024.04.05 21:00:00,0,1,0,0.995035298665
2024.04.05 21:05:00,0,2,0,0.84581451416
